Geneid	Genename	length
ENSG00000172164	SNTB1	277530
ENSG00000170961	HAS2	29326
ENSG00000178764	ZHX2	192857
ENSG00000136986	DERL1	16572
ENSG00000156787	TBC1D31	79448
ENSG00000147689	FAM83A	30717
ENSG00000189376	C8orf76	21412
ENSG00000165156	ZHX1	26038
ENSG00000156802	ATAD2	76599
ENSG00000156795	WDYHV1	53256
ENSG00000156804	FBXO32	43319
ENSG00000175946	KLHL38	9361
ENSG00000104537	ANXA13	16880
ENSG00000176853	FAM91A1	47015
ENSG00000214814	FER1L6	268076
ENSG00000164983	TMEM65	66514
ENSG00000183665	TRMT12	2208
ENSG00000170881	RNF139	13740
ENSG00000147687	TATDN1	20007
ENSG00000147684	NDUFB9	11002
ENSG00000170873	MTSS1	177691
ENSG00000180938	ZNF572	6096
ENSG00000104549	SQLE	23780
ENSG00000164961	WASHC5	67534
ENSG00000156831	NSMCE2	275262
ENSG00000173334	TRIB1	8047
ENSG00000168672	LRATD2	6037
ENSG00000212993	POU5F1B	11042
ENSG00000136997	MYC	6722
ENSG00000147697	GSDMC	38430
ENSG00000153310	FAM49B	175229
ENSG00000153317	ASAP1	391555
ENSG00000155897	ADCY8	260610
ENSG00000132294	EFR3A	109551
ENSG00000253117	OC90	35168
ENSG00000132297	HHLA1	43781
ENSG00000184156	KCNQ3	360236
ENSG00000129295	LRRC6	105131
ENSG00000165071	TMEM71	50643
ENSG00000129292	PHF20L1	18992
ENSG00000042832	TG	267943
ENSG00000155926	SLA	65876
ENSG00000104415	CCN4	40653
ENSG00000104419	NDRG1	19054
ENSG00000008513	ST3GAL1	117074
ENSG00000066827	ZFAT	99012
ENSG00000131773	KHDRBS3	11450
ENSG00000147724	FAM135B	367240
ENSG00000169436	COL22A1	325808
ENSG00000169427	KCNK9	102119
ENSG00000167632	TRAPPC9	730856
ENSG00000104472	CHRAC1	5834
ENSG00000123908	AGO2	115479
ENSG00000169398	PTK2	343335
ENSG00000105339	DENND3	67217
ENSG00000022567	SLC45A4	21406
ENSG00000204882	GPR20	10818
ENSG00000184489	PTP4A3	16275
ENSG00000226490	AC138647.1	4101
ENSG00000171045	TSNARE1	132695
ENSG00000181790	ADGRB1	95581
ENSG00000198576	ARC	3432
ENSG00000234616	JRK	12509
ENSG00000167653	PSCA	2232
ENSG00000160886	LY6K	3694
ENSG00000130193	THEM6	2397
ENSG00000126233	SLURP1	1459
ENSG00000197353	LYPD2	2384
ENSG00000283992	SLURP2	5492
ENSG00000180155	LYNX1	6133
ENSG00000167656	LY6D	1424
ENSG00000104499	GML	12052
ENSG00000160882	CYP11B1	7492
ENSG00000179142	CYP11B2	7286
ENSG00000160932	LY6E	3883
ENSG00000261667	LY6L	2858
ENSG00000176956	LY6H	2397
ENSG00000277494	GPIHBP1	3954
ENSG00000181638	ZFP41	15768
ENSG00000250571	GLI4	2334
ENSG00000185730	ZNF696	8537
ENSG00000184428	TOP1MT	16782
ENSG00000158106	RHPN1	15347
ENSG00000182759	MAFA	2670
ENSG00000014164	ZC3H3	103790
ENSG00000104518	GSDMD	4372
ENSG00000204839	MROH6	6582
ENSG00000147813	NAPRT	3560
ENSG00000104529	EEF1D	4525
ENSG00000179886	TIGD5	5395
ENSG00000104524	PYCR3	6367
ENSG00000104522	TSTA3	4888
ENSG00000183309	ZNF623	6760
ENSG00000181135	ZNF707	10902
ENSG00000255181	CCDC166	1417
ENSG00000181085	MAPK15	6120
ENSG00000180921	FAM83H	14303
ENSG00000203499	IQANK1	12199
ENSG00000180900	SCRIB	24850
ENSG00000179950	PUF60	6242
ENSG00000185189	NRBP2	7359
ENSG00000261150	EPPK1	21145
ENSG00000178209	PLEC	35725
ENSG00000178685	PARP10	9304
ENSG00000178719	GRINA	3359
ENSG00000186583	SPATC1	34836
ENSG00000178814	OPLAH	9428
ENSG00000178896	EXOSC4	1158
ENSG00000197858	GPAA1	3584
ENSG00000179091	CYC1	2488
ENSG00000179526	SHARPIN	5602
ENSG00000179632	MAF1	3101
ENSG00000179698	WDR97	10591
ENSG00000235173	HGH1	3079
ENSG00000179832	MROH1	103860
ENSG00000261236	BOP1	29395
ENSG00000260428	SCX	2030
ENSG00000185122	HSF1	5687
ENSG00000185000	DGAT1	12270
ENSG00000261678	SCRT1	5919
ENSG00000261587	TMEM249	1853
ENSG00000185803	SLC52A2	2679
ENSG00000182325	FBXL6	3947
ENSG00000173137	ADCK5	19198
ENSG00000071894	CPSF1	16106
ENSG00000147804	SLC39A4	3192
ENSG00000160948	VPS28	3364
ENSG00000160949	TONSL	14083
ENSG00000187954	CYHR1	6810
ENSG00000167702	KIFC2	8161
ENSG00000160973	FOXH1	2439
ENSG00000160972	PPP1R16A	24153
ENSG00000167701	GPT	2670
ENSG00000167700	MFSD3	2145
ENSG00000160957	RECQL4	6559
ENSG00000160959	LRRC14	7182
ENSG00000254402	LRRC24	4647
ENSG00000213563	C8orf82	3380
ENSG00000147799	ARHGAP39	76639
ENSG00000198169	ZNF251	34624
ENSG00000196378	ZNF34	15095
ENSG00000161016	RPL8	2623
ENSG00000197363	ZNF517	11173
ENSG00000147789	ZNF7	9489
ENSG00000170619	COMMD5	3550
ENSG00000196150	ZNF250	24512
ENSG00000170631	ZNF16	20532
ENSG00000182307	C8orf33	3565
ENSG00000181404	WASHC1	15266
ENSG00000170122	FOXD4	2188
ENSG00000172785	CBWD1	28359
ENSG00000107099	DOCK8	192159
ENSG00000107104	KANK1	241403
ENSG00000137090	DMRT1	127395
ENSG00000064218	DMRT3	15079
ENSG00000173253	DMRT2	5940
ENSG00000080503	SMARCA2	28337
ENSG00000147852	VLDLR	38271
ENSG00000168263	KCNV2	12529
ENSG00000080608	PUM3	39945
ENSG00000080298	RFX3	307688
ENSG00000107249	GLIS3	475943
ENSG00000106688	SLC1A1	97003
ENSG00000106686	SPATA6L	40763
ENSG00000205808	PLPP6	2966
ENSG00000106993	CDC37L1	28832
ENSG00000147853	AK3	31648
ENSG00000120158	RCL1	68124
ENSG00000096968	JAK2	144678
ENSG00000120210	INSL6	61769
ENSG00000120211	INSL4	3887
ENSG00000107014	RLN2	4854
ENSG00000107018	RLN1	4948
ENSG00000107020	PLGRKT	79956
ENSG00000120217	CD274	20014
ENSG00000197646	PDCD1LG2	60753
ENSG00000107036	RIC1	147452
ENSG00000099219	ERMP1	48547
ENSG00000183354	KIAA2026	89462
ENSG00000120215	MLANA	19719
ENSG00000137040	RANBP6	4601
ENSG00000137033	IL33	42178
ENSG00000170777	TPD52L3	2297
ENSG00000147854	UHRF2	93905
ENSG00000178445	GLDC	113264
ENSG00000107077	KDM4C	413278
ENSG00000137038	DMAC1	3280
ENSG00000153707	PTPRD	2298758
ENSG00000107165	TYRP1	16902
ENSG00000153714	LURAP1L	48042
ENSG00000107186	MPDZ	173987
ENSG00000147862	NFIB	232295
ENSG00000175893	ZDHHC21	82363
ENSG00000147869	CER1	3011
ENSG00000164946	FREM1	173278
ENSG00000155158	TTC39B	143740
ENSG00000164975	SNAPC3	41432
ENSG00000164985	PSIP1	46931
ENSG00000164989	CCDC171	420996
ENSG00000173068	BNC2	461169
ENSG00000044459	CNTLN	368885
ENSG00000107295	SH3GL2	218060
ENSG00000178031	ADAMTSL1	436799
ENSG00000155875	SAXO1	190454
ENSG00000155876	RRAGA	1600
ENSG00000147874	HAUS6	49765
ENSG00000147872	PLIN2	11733
ENSG00000137145	DENND4C	143590
ENSG00000137154	RPS6	4523
ENSG00000177076	ACER2	43498
ENSG00000155886	SLC24A2	279478
ENSG00000171843	MLLT3	280832
ENSG00000188352	FOCAD	337648
ENSG00000188921	HACD4	32133
ENSG00000171855	IFNB1	840
ENSG00000177047	IFNW1	1202
ENSG00000137080	IFNA21	1025
ENSG00000236637	IFNA4	979
ENSG00000214042	IFNA7	738
ENSG00000186803	IFNA10	964
ENSG00000147885	IFNA16	940
ENSG00000234829	IFNA17	981
ENSG00000228083	IFNA14	1005
ENSG00000147873	IFNA5	989
ENSG00000198642	KLHL9	5741
ENSG00000120235	IFNA6	1545
ENSG00000233816	IFNA13	1540
ENSG00000188379	IFNA2	1145
ENSG00000120242	IFNA8	1070
ENSG00000197919	IFNA1	879
ENSG00000184995	IFNE	1476
ENSG00000099810	MTAP	135004
ENSG00000147889	CDKN2A	26642
ENSG00000147883	CDKN2B	6404
ENSG00000176399	DMRTA1	8918
ENSG00000107105	ELAVL2	136138
ENSG00000205442	IZUMO3	2947
ENSG00000198680	TUSC1	1477
ENSG00000120159	CAAP1	52083
ENSG00000137055	PLAA	43872
ENSG00000096872	IFT74	109724
ENSG00000184434	LRRC19	12538
ENSG00000120156	TEK	120951
ENSG00000120160	EQTN	12498
ENSG00000120162	MOB3B	204607
ENSG00000147896	IFNK	2210
ENSG00000147894	C9orf72	26895
ENSG00000174482	LINGO2	722209
ENSG00000122729	ACO1	70128
ENSG00000107201	DDX58	47436
ENSG00000197579	TOPORS	12044
ENSG00000235453	SMIM27	16294
ENSG00000165264	NDUFB6	20160
ENSG00000122728	TAF1L	6217
ENSG00000188133	TMEM215	5663
ENSG00000137074	APTX	57723
ENSG00000086061	DNAJA1	14636
ENSG00000122692	SMU1	34911
ENSG00000086062	B4GALT1	56696
ENSG00000122711	SPINK4	30189
ENSG00000107262	BAG1	12239
ENSG00000086065	CHMP5	17192
ENSG00000086102	NFX1	80643
ENSG00000165269	AQP7	19379
ENSG00000165272	AQP3	6442
ENSG00000165271	NOL6	12573
ENSG00000230453	ANKRD18B	48609
ENSG00000010438	PRSS3	48542
ENSG00000107341	UBE2R2	103241
ENSG00000137073	UBAP2	113480
ENSG00000198876	DCAF12	40313
ENSG00000165006	UBAP1	73482
ENSG00000186638	KIF24	76890
ENSG00000164978	NUDT2	14207
ENSG00000164976	MYORG	10234
ENSG00000164972	C9orf24	18793
ENSG00000164970	FAM219A	60388
ENSG00000122735	DNAI1	62238
ENSG00000168913	ENHO	1949
ENSG00000122756	CNTFR	38293
ENSG00000164967	RPP25L	1620
ENSG00000137100	DCTN3	3194
ENSG00000205143	ARID3C	6709
ENSG00000147955	SIGMAR1	3005
ENSG00000213930	GALT	3609
ENSG00000137070	IL11RA	11181
ENSG00000213927	CCL27	2170
ENSG00000187186	AL162231.1	1884
ENSG00000172724	CCL19	1708
ENSG00000137077	CCL21	1133
ENSG00000205108	FAM205A	6437
ENSG00000187791	FAM205C	6360
ENSG00000122733	PHF24	24222
ENSG00000137094	DNAJB5	8208
ENSG00000174038	C9orf131	3748
ENSG00000165280	VCP	18697
ENSG00000221829	FANCG	6105
ENSG00000165282	PIGO	7862
ENSG00000165283	STOML2	3355
ENSG00000005238	FAM214B	7453
ENSG00000198722	UNC13B	243278
ENSG00000198853	RUSC2	23268
ENSG00000215187	FAM166B	2049
ENSG00000107140	TESK1	4773
ENSG00000137101	CD72	8430
ENSG00000137078	SIT1	1649
ENSG00000159884	CCDC107	3088
ENSG00000137135	ARHGEF39	16993
ENSG00000107159	CA9	7233
ENSG00000198467	TPM2	4158
ENSG00000137076	TLN1	35249
ENSG00000107175	CREB3	4335
ENSG00000107175	CREB3	4264
ENSG00000070610	GBA2	12353
ENSG00000107185	RGP1	9300
ENSG00000215183	MSMP	1288
ENSG00000159899	NPR2	18142
ENSG00000137098	SPAG8	4217
ENSG00000137133	HINT2	2394
ENSG00000137103	TMEM8B	36289
ENSG00000204930	FAM221B	12358
ENSG00000168828	OR13J1	940
ENSG00000196196	HRCT1	936
ENSG00000235387	SPAAR	2198
ENSG00000278889	OR2S2	1048
ENSG00000122707	RECK	87544
ENSG00000122694	GLIPR2	19628
ENSG00000185972	CCIN	1948
ENSG00000122705	CLTA	113852
ENSG00000159921	GNE	44009
ENSG00000137075	RNF38	64521
ENSG00000165304	MELK	104789
ENSG00000196092	PAX5	201001
ENSG00000147905	ZCCHC7	237550
ENSG00000137106	GRHPR	9285
ENSG00000168795	ZBTB5	27350
ENSG00000137054	POLR1E	17546
ENSG00000147912	FBXO10	65490
ENSG00000175768	TOMM5	9825
ENSG00000070601	FRMPD1	78901
ENSG00000165275	TRMT10B	25169
ENSG00000107371	EXOSC3	72885
ENSG00000122741	DCAF10	66869
ENSG00000122696	SLC25A51	24955
ENSG00000107338	SHB	153331
ENSG00000137124	ALDH1B1	5961
ENSG00000137142	IGFBPL1	17928
ENSG00000180071	ANKRD18A	49234
ENSG00000283329	FAM240B	26167
ENSG00000106714	CNTNAP3	215373
ENSG00000204849	SPATA31A1	6295
ENSG00000283886	BX664615.2	57965
ENSG00000183148	ANKRD20A2	43528
ENSG00000273514	FOXD4L6	2248
ENSG00000215126	CBWD6	27560
ENSG00000154529	CNTNAP3B	238892
ENSG00000185775	SPATA31A6	6230
ENSG00000276581	SPATA31A5	6248
ENSG00000276040	SPATA31A7	6279
ENSG00000283378	CNTNAP3C	122315
ENSG00000172014	ANKRD20A4	43750
ENSG00000204779	FOXD4L5	3110
ENSG00000147996	CBWD5	27561
ENSG00000184659	FOXD4L4	2231
ENSG00000276203	ANKRD20A3	6738
ENSG00000274349	ZNF658	20690
ENSG00000275969	SPATA31A3	6281
ENSG00000260691	ANKRD20A1	43465
ENSG00000196873	CBWD3	27559
ENSG00000187559	FOXD4L3	2219
ENSG00000154330	PGM5	34238
ENSG00000181778	TMEM252	4305
ENSG00000107242	PIP5K1B	266923
ENSG00000187866	FAM122A	5503
ENSG00000165059	PRKACG	1611
ENSG00000165060	FXN	43326
ENSG00000119139	TJP2	80905
ENSG00000135063	FAM189A2	8871
ENSG00000107282	APBA1	244841
ENSG00000188647	PTAR1	50488
ENSG00000204711	C9orf135	85412
ENSG00000165072	MAMDC2	183126
ENSG00000198887	SMC5	95897
ENSG00000119138	KLF9	30055
ENSG00000083067	TRPM3	592563
ENSG00000135048	CEMIP2	85149
ENSG00000107362	ABHD17B	46043
ENSG00000155621	C9orf85	74395
ENSG00000204669	C9orf57	9225
ENSG00000119125	GDA	102786
ENSG00000107372	ZFAND5	13797
ENSG00000165091	TMC1	316691
ENSG00000165092	ALDH1A1	52384
ENSG00000135046	ANXA1	12741
ENSG00000198963	RORB	195844
ENSG00000119121	TRPM6	164854
ENSG00000135045	C9orf40	6331
ENSG00000156017	CARNMT1	47505
ENSG00000106733	NMRK1	27619
ENSG00000134996	OSTF1	58753
ENSG00000099139	PCSK5	472304
ENSG00000135002	RFK	8902
ENSG00000187210	GCNT1	65750
ENSG00000106772	PRUNE2	294740
ENSG00000204612	FOXB2	1300
ENSG00000197969	VPS13A	244005
ENSG00000156049	GNA14	225245
ENSG00000156052	GNAQ	315716
ENSG00000148019	CEP78	43617
ENSG00000135069	PSAT1	32970
ENSG00000106829	TLE4	154919
ENSG00000196781	TLE1	105866
ENSG00000189357	SPATA31D4	6572
ENSG00000186788	SPATA31D3	6595
ENSG00000214929	SPATA31D1	6483
ENSG00000165105	RASEF	83554
ENSG00000172159	FRMD3	293781
ENSG00000148057	IDNK	21083
ENSG00000135018	UBQLN1	26084
ENSG00000165113	GKAP1	78346
ENSG00000165115	KIF27	87335
ENSG00000165118	C9orf64	18433
ENSG00000165119	HNRNPK	12523
ENSG00000178966	RMI1	23278
ENSG00000197506	SLC28A3	65303
ENSG00000148053	NTRK2	358505
ENSG00000135049	AGTPBP1	195491
ENSG00000135040	NAA35	84318
ENSG00000135052	GOLM1	73414
ENSG00000187753	C9orf153	39394
ENSG00000135070	ISCA1	17994
ENSG00000083223	TUT7	66679
ENSG00000180447	GAS1	3146
ENSG00000196730	DAPK1	210769
ENSG00000135047	CTSL	5174
ENSG00000177992	SPATA31E1	6028
ENSG00000283205	AL353572.3	671
ENSG00000156345	CDK20	8090
ENSG00000106723	SPIN1	90252
ENSG00000130045	NXNL2	40686
ENSG00000213694	S1PR3	8506
ENSG00000148082	SHC3	173049
ENSG00000123975	CKS2	5510
ENSG00000187742	SECISBP2	8247
ENSG00000187764	SEMA4D	42449
ENSG00000130222	GADD45G	1545
ENSG00000165023	DIRAS2	32994
ENSG00000165025	SYK	71063
ENSG00000148090	AUH	148097
ENSG00000165030	NFIL3	14789
ENSG00000169071	ROR2	164599
ENSG00000090054	SPTLC1	84229
ENSG00000196305	IARS	83454
ENSG00000198000	NOL8	27723
ENSG00000188312	CENPP	294578
ENSG00000106809	OGN	21312
ENSG00000127083	OMD	12093
ENSG00000106819	ASPN	26303
ENSG00000106823	ECM2	40745
ENSG00000127080	IPPK	56950
ENSG00000185963	BICD2	53472
ENSG00000127081	ZNF484	33858
ENSG00000127084	FGD3	60988
ENSG00000157303	SUSD3	26434
ENSG00000165233	CARD19	3393
ENSG00000131669	NINJ1	4695
ENSG00000165238	WNK2	134263
ENSG00000188938	FAM120AOS	10251
ENSG00000048828	FAM120A	114429
ENSG00000197724	PHF2	103005
ENSG00000131668	BARX1	3730
ENSG00000158079	PTPDC1	79064
ENSG00000175787	ZNF169	17090
ENSG00000130950	NUTM2F	10448
ENSG00000148110	MFSD14B	86475
ENSG00000130957	FBP2	35106
ENSG00000165140	FBP1	37110
ENSG00000148120	AOPEP	360462
ENSG00000158169	FANCC	218657
ENSG00000185920	PTCH1	63189
ENSG00000182150	ERCC6L2	142758
ENSG00000130948	HSD17B3	52571
ENSG00000285269	AL160269.1	116708
ENSG00000130958	SLC35D2	51095
ENSG00000165244	ZNF367	32431
ENSG00000130956	HABP4	8313
ENSG00000081377	CDC14B	119732
ENSG00000158122	PRXL2C	15742
ENSG00000081386	ZNF510	23536
ENSG00000196597	ZNF782	38247
ENSG00000188152	NUTM2G	11945
ENSG00000136943	CTSV	9467
ENSG00000197816	CCDC180	9248
ENSG00000196116	TDRD7	84031
ENSG00000136842	TMOD1	100079
ENSG00000136925	TSTD2	33290
ENSG00000136937	NCBP1	39929
ENSG00000136936	XPA	22386
ENSG00000178919	FOXE1	3493
ENSG00000136932	TRMO	17966
ENSG00000136929	HEMGN	18067
ENSG00000136938	ANP32B	32604
ENSG00000095380	NANS	8434
ENSG00000106785	TRIM14	34871
ENSG00000106789	CORO2A	51911
ENSG00000095383	TBC1D2	56640
ENSG00000136928	GABBR2	420828
ENSG00000165138	ANKS6	64548
ENSG00000119514	GALNT12	42413
ENSG00000204291	COL15A1	127081
ENSG00000106799	TGFBR1	49081
ENSG00000119523	ALG2	5518
ENSG00000106803	SEC61B	867
ENSG00000119508	NR4A3	45038
ENSG00000136874	STX17	67882
ENSG00000023318	ERP44	119817
ENSG00000119509	INVS	202934
ENSG00000136891	TEX10	5785
ENSG00000066697	MSANTD3	9082
ENSG00000241697	TMEFF1	104489
ENSG00000170681	CAVIN4	10312
ENSG00000148123	PLPPR1	296410
ENSG00000136881	BAAT	24591
ENSG00000136897	MRPL50	10987
ENSG00000136870	ZNF189	11805
ENSG00000136872	ALDOB	15216
ENSG00000165152	TMEM246	60279
ENSG00000155827	RNF20	29493
ENSG00000198785	GRIN3A	169297
ENSG00000188386	PPP3R2	3367
ENSG00000155833	CYLC2	23157
ENSG00000136824	SMC2	47151
ENSG00000186881	OR13F1	961
ENSG00000148136	OR13C4	958
ENSG00000204246	OR13C3	1109
ENSG00000186943	OR13C8	964
ENSG00000277556	OR13C5	958
ENSG00000276119	OR13C2	958
ENSG00000136839	OR13C9	958
ENSG00000179055	OR13D1	946
ENSG00000136783	NIPSNAP3A	12439
ENSG00000165028	NIPSNAP3B	13637
ENSG00000165029	ABCA1	147150
ENSG00000070214	SLC44A1	152697
ENSG00000106701	FSD1L	104401
ENSG00000106692	FKTN	81868
ENSG00000186051	TAL2	669
ENSG00000095209	TMEM38B	75630
ENSG00000148143	ZNF462	150470
ENSG00000119318	RAD23B	48912
ENSG00000136826	KLF4	4919
ENSG00000148156	ACTL7B	1400
ENSG00000187003	ACTL7A	1492
ENSG00000070061	ELP1	66588
ENSG00000119328	ABITRAM	6556
ENSG00000119326	CTNNAL1	70955
ENSG00000106771	TMEM245	104814
ENSG00000260230	FRRS1L	36958
ENSG00000095203	EPB41L4B	149087
ENSG00000070159	PTPN3	75692
ENSG00000157654	PALM2-AKAP2	171280
ENSG00000188959	C9orf152	8600
ENSG00000136810	TXN	12699
ENSG00000204193	TXNDC8	15388
ENSG00000165124	SVEP1	214631
ENSG00000030304	MUSK	137769
ENSG00000198121	LPAR1	165209
ENSG00000171133	OR2K2	2997
ENSG00000136813	ECPAS	124054
ENSG00000173258	ZNF483	30240
ENSG00000106853	PTGR1	34461
ENSG00000059769	DNAJC25	22987
ENSG00000242616	GNG10	8623
ENSG00000165181	SHOC1	108768
ENSG00000148154	UGCG	38557
ENSG00000106868	SUSD1	134516
ENSG00000119314	PTBP3	115312
ENSG00000119471	HSDL2	92299
ENSG00000165185	KIAA1958	182572
ENSG00000148153	INIP	34193
ENSG00000148158	SNX30	124229
ENSG00000119457	SLC46A2	11958
ENSG00000136866	ZFP37	18349
ENSG00000136867	SLC31A2	13109
ENSG00000119321	FKBP15	60314
ENSG00000136868	SLC31A1	42950
ENSG00000176386	CDC26	8582
ENSG00000136875	PRPF4	18369
ENSG00000165188	RNF183	2313
ENSG00000148225	WDR31	27055
ENSG00000119411	BSPRY	21683
ENSG00000119431	HDHD3	2758
ENSG00000148218	ALAD	14926
ENSG00000148229	POLE3	3110
ENSG00000157653	C9orf43	18944
ENSG00000138835	RGS3	153009
ENSG00000157657	ZNF618	180311
ENSG00000106927	AMBP	16700
ENSG00000136883	KIF12	7591
ENSG00000196739	COL27A1	156976
ENSG00000229314	ORM1	3383
ENSG00000228278	ORM2	3384
ENSG00000106948	AKNA	53828
ENSG00000095397	WHRN	103395
ENSG00000136888	ATP6V1G1	7048
ENSG00000157693	TMEM268	35218
ENSG00000230054	TEX53	1503
ENSG00000230601	TEX48	15760
ENSG00000181634	TNFSF15	21389
ENSG00000106952	TNFSF8	29448
ENSG00000041982	TNC	98584
ENSG00000182752	PAPPA	248532
ENSG00000148219	ASTN2	991947
ENSG00000119401	TRIM32	13996
ENSG00000136869	TLR4	20334
ENSG00000078725	BRINP1	202808
ENSG00000136861	CDK5RAP2	130293
ENSG00000106780	MEGF9	113661
ENSG00000119402	FBXW2	36444
ENSG00000214654	B3GNT10	7517
ENSG00000095261	PSMD5	26871
ENSG00000119403	PHF19	21539
ENSG00000056558	TRAF1	24405
ENSG00000106804	C5	97942
ENSG00000119397	CNTRL	102657
ENSG00000119396	RAB14	23738
ENSG00000148180	GSN	9517
ENSG00000148175	STOM	31265
ENSG00000136848	DAB2IP	48381
ENSG00000175764	TTLL11	277636
ENSG00000119421	NDUFA8	15723
ENSG00000185681	MORN5	40177
ENSG00000106852	LHX6	19159
ENSG00000119446	RBM18	27220
ENSG00000148187	MRRF	66457
ENSG00000095303	PTGS1	24681
ENSG00000136834	OR1J1	970
ENSG00000197233	OR1J2	943
ENSG00000239590	OR1J4	943
ENSG00000171505	OR1N1	940
ENSG00000171501	OR1N2	1104
ENSG00000171496	OR1L8	16269
ENSG00000165202	OR1Q1	946
ENSG00000280094	OR1B1	996
ENSG00000173679	OR1L1	1084
ENSG00000171481	OR1L3	976
ENSG00000136939	OR1L4	937
ENSG00000171459	OR1L6	1045
ENSG00000148215	OR5C1	964
ENSG00000136940	PDCL	10493
ENSG00000165204	OR1K1	952
ENSG00000056586	RC3H2	53556
ENSG00000186130	ZBTB6	5269
ENSG00000171448	ZBTB26	15948
ENSG00000011454	RABGAP1	163848
ENSG00000188394	GPR21	2000
ENSG00000165209	STRBP	146971
ENSG00000148204	CRB2	22558
ENSG00000119522	DENND1A	550455
ENSG00000106689	LHX2	21535
ENSG00000119408	NEK6	95346
ENSG00000136930	PSMB7	61979
ENSG00000180264	ADGRD2	26500
ENSG00000136931	NR5A1	26165
ENSG00000148200	NR6A1	254038
ENSG00000185585	OLFML2A	37751
ENSG00000136918	WDR38	4475
ENSG00000136942	RPL35	4055
ENSG00000136950	ARPC5L	15605
ENSG00000136935	GOLGA1	62810
ENSG00000173611	SCAI	200922
ENSG00000119414	PPP6C	43367
ENSG00000136933	RABEPK	21844
ENSG00000044574	HSPA5	6486
ENSG00000165219	GAPVD1	105383
ENSG00000119487	MAPKAP1	269816
ENSG00000167081	PBX3	220005
ENSG00000196814	MVB12B	180213
ENSG00000136944	LMX1B	87106
ENSG00000169155	ZBTB43	33172
ENSG00000177125	ZBTB34	25215
ENSG00000136828	RALGPS1	308386
ENSG00000136859	ANGPTL2	35289
ENSG00000136895	GARNL3	31824
ENSG00000136856	SLC2A8	10731
ENSG00000196152	ZNF79	20999
ENSG00000197958	RPL12	3727
ENSG00000148356	LRSAM1	51802
ENSG00000136830	NIBAN2	63732
ENSG00000136854	STXBP1	80489
ENSG00000187024	PTRH1	11365
ENSG00000160401	CFAP157	9016
ENSG00000167094	TTC16	11245
ENSG00000160404	TOR2A	3782
ENSG00000095370	SH2D3C	40351
ENSG00000095370	SH2D3C	33053
ENSG00000136807	CDK9	4760
ENSG00000136877	FPGS	11201
ENSG00000106991	ENG	39621
ENSG00000106992	AK1	11191
ENSG00000160408	ST6GALNAC6	14326
ENSG00000136840	ST6GALNAC4	9157
ENSG00000167103	PIP5KL1	9898
ENSG00000136908	DPM2	2729
ENSG00000167106	FAM102A	40409
ENSG00000171169	NAIF1	6089
ENSG00000148339	SLC25A25	17471
ENSG00000148334	PTGES2	6462
ENSG00000148346	LCN2	4014
ENSG00000171159	C9orf16	3578
ENSG00000148337	CIZ1	38716
ENSG00000106976	DNM1	51831
ENSG00000167110	GOLGA2	20162
ENSG00000175854	SWI5	39903
ENSG00000167112	TRUB2	17290
ENSG00000167113	COQ4	3658
ENSG00000167114	SLC27A4	20945
ENSG00000167118	URM1	19375
ENSG00000167123	CERCAM	25587
ENSG00000136811	ODF2	45288
ENSG00000119392	GLE1	39174
ENSG00000197694	SPTAN1	81106
ENSG00000119333	WDR34	23196
ENSG00000119335	SET	7176
ENSG00000160447	PKN3	18415
ENSG00000160446	ZDHHC12	3249
ENSG00000160445	ZER1	42143
ENSG00000107021	TBC1D13	23179
ENSG00000167136	ENDOG	4178
ENSG00000198917	SPOUT1	10145
ENSG00000171097	KYAT1	27411
ENSG00000136802	LRRC8A	35534
ENSG00000175287	PHYHD1	21058
ENSG00000175283	DOLK	2075
ENSG00000095319	NUP188	59399
ENSG00000148341	SH3GLB2	5815
ENSG00000148343	MIGA2	35429
ENSG00000167130	DOLPP1	9329
ENSG00000095321	CRAT	13654
ENSG00000119383	PTPA	37534
ENSG00000188483	IER5L	2711
ENSG00000235007	AL161785.2	120569
ENSG00000148335	NTMT1	9980
ENSG00000179058	C9orf50	8083
ENSG00000148331	ASB6	7548
ENSG00000167157	PRRX2	57029
ENSG00000148344	PTGES	14690
ENSG00000136816	TOR1B	8099
ENSG00000136827	TOR1A	11281
ENSG00000136819	C9orf78	6121
ENSG00000136878	USP20	46372
ENSG00000187239	FNBP1	156004
ENSG00000148358	GPR107	86740
ENSG00000107130	NCS1	64901
ENSG00000148357	HMCN2	168365
ENSG00000130707	ASS1	56314
ENSG00000107164	FUBP3	58763
ENSG00000130711	PRDM12	18391
ENSG00000130713	EXOSC2	4021
ENSG00000097007	ABL1	52423
ENSG00000188710	QRFP	4107
ENSG00000130720	FIBCD1	36809
ENSG00000050555	LAMC3	85301
ENSG00000126878	AIF1L	26678
ENSG00000126883	NUP214	109079
ENSG00000126882	FAM78A	6641
ENSG00000160539	PLPP7	69565
ENSG00000130714	POMT1	20641
ENSG00000130717	UCK1	7438
ENSG00000283526	PRRT1B	13108
ENSG00000107263	RAPGEF1	163303
ENSG00000160563	MED27	141934
ENSG00000196358	NTNG2	82470
ENSG00000107290	SETX	93632
ENSG00000125482	TTF1	31294
ENSG00000188523	CFAP77	163095
ENSG00000125492	BARHL1	7648
ENSG00000125485	DDX31	77406
ENSG00000125484	GTF3C4	24491
ENSG00000165695	AK8	153201
ENSG00000165698	SPACA9	12006
