Geneid	tsid	length	Total_num_exons	Total_exons_len	avg_exon_length	Total_num_introns	Total_introns_len	avg_intron_length	Total_num_utr_5	Total_utr_5_len	avg_utr_5_length	Total_num_utr_3	Total_utr_3_len	avg_utr_3_length
ENSMUSG00000043822	ENSMUST00000124789	8621	12	3532	294.33	11.0	5111.0	464.64	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000043827	ENSMUST00000222190	4571	2	1613	806.5	1.0	2960.0	2960.0	1.0	295.0	295.0	1.0	382.0	382.0
ENSMUSG00000043831	ENSMUST00000208512	84788	4	663	165.75	3.0	84131.0	28043.67	2.0	98.0	49.0	2.0	277.0	138.5
ENSMUSG00000043832	ENSMUST00000117173	17362	7	1172	167.43	6.0	16202.0	2700.33	2.0	90.0	45.0	1.0	364.0	364.0
ENSMUSG00000043843	ENSMUST00000108409	10089	15	2313	154.2	14.0	7804.0	557.43	1.0	57.0	57.0	1.0	551.0	551.0
ENSMUSG00000043843	ENSMUST00000205639	10089	14	2803	200.21	13.0	7312.0	562.46	1.0	57.0	57.0	1.0	919.0	919.0
ENSMUSG00000043850	ENSMUST00000055636	41186	4	3087	771.75	3.0	38105.0	12701.67	1.0	173.0	173.0	1.0	2159.0	2159.0
ENSMUSG00000043855	ENSMUST00000209805	6092	4	2906	726.5	3.0	3192.0	1064.0	4.0	1106.0	276.5	1.0	817.0	817.0
ENSMUSG00000043855	ENSMUST00000214599	6092	3	3251	1083.67	2.0	2845.0	1422.5	3.0	1451.0	483.67	1.0	817.0	817.0
ENSMUSG00000043857	ENSMUST00000103027	68087	18	4276	237.56	17.0	63845.0	3755.59	1.0	614.0	614.0	1.0	1267.0	1267.0
ENSMUSG00000043865	ENSMUST00000062463	901	1	901	901.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000043866	ENSMUST00000141116	4970	5	4286	857.2	4.0	692.0	173.0	1.0	44.0	44.0	1.0	3582.0	3582.0
ENSMUSG00000043872	ENSMUST00000106102	14060	8	3860	482.5	7.0	10214.0	1459.14	3.0	355.0	118.33	1.0	549.0	549.0
ENSMUSG00000043873	ENSMUST00000200146	15684	11	1307	118.82	10.0	14397.0	1439.7	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000043880	ENSMUST00000214132	6344	2	1918	959.0	1.0	4428.0	4428.0	2.0	32.0	16.0	1.0	915.0	915.0
ENSMUSG00000043881	ENSMUST00000061222	4527	1	4527	4527.0	0.0	0.0	0.0	1.0	220.0	220.0	1.0	2235.0	2235.0
ENSMUSG00000043885	ENSMUST00000061568	33624	11	6550	595.45	10.0	27094.0	2709.4	1.0	54.0	54.0	1.0	4984.0	4984.0
ENSMUSG00000043892	ENSMUST00000214416	5744	2	3188	1594.0	1.0	2558.0	2558.0	2.0	1939.0	969.5	1.0	314.0	314.0
ENSMUSG00000043895	ENSMUST00000054197	14422	2	6396	3198.0	1.0	8028.0	8028.0	2.0	226.0	113.0	1.0	5112.0	5112.0
ENSMUSG00000043897	ENSMUST00000177151	26652	6	5272	878.67	5.0	21390.0	4278.0	1.0	1386.0	1386.0	1.0	1155.0	1155.0
ENSMUSG00000043903	ENSMUST00000187142	14032	2	12779	6389.5	1.0	1255.0	1255.0	2.0	195.0	97.5	1.0	1287.0	1287.0
ENSMUSG00000043909	ENSMUST00000110648	76571	28	9649	344.61	27.0	66976.0	2480.59	1.0	130.0	130.0	1.0	3583.0	3583.0
ENSMUSG00000043911	ENSMUST00000213164	4583	2	4030	2015.0	1.0	555.0	555.0	2.0	339.0	169.5	1.0	2756.0	2756.0
ENSMUSG00000043913	ENSMUST00000050178	164346	14	3536	252.57	13.0	160836.0	12372.0	1.0	450.0	450.0	1.0	1436.0	1436.0
ENSMUSG00000043923	ENSMUST00000053286	8412	11	1736	157.82	10.0	6696.0	669.6	1.0	582.0	582.0	1.0	146.0	146.0
ENSMUSG00000043924	ENSMUST00000105860	28647	6	2006	334.33	5.0	26651.0	5330.2	3.0	653.0	217.67	1.0	994.0	994.0
ENSMUSG00000043925	ENSMUST00000051201	6284	2	3272	1636.0	1.0	3014.0	3014.0	2.0	184.0	92.0	1.0	2084.0	2084.0
ENSMUSG00000043929	ENSMUST00000113915	41915	4	6245	1561.25	3.0	35676.0	11892.0	3.0	170.0	56.67	1.0	4260.0	4260.0
ENSMUSG00000043931	ENSMUST00000052503	6017	2	1271	635.5	1.0	4748.0	4748.0	2.0	116.0	58.0	1.0	274.0	274.0
ENSMUSG00000043932	ENSMUST00000050385	11445	6	3919	653.17	5.0	7536.0	1507.2	1.0	67.0	67.0	1.0	3101.0	3101.0
ENSMUSG00000043939	ENSMUST00000232817	18091	4	4339	1084.75	3.0	13758.0	4586.0	1.0	230.0	230.0	2.0	3625.0	1812.5
ENSMUSG00000043940	ENSMUST00000053177	236967	67	14341	214.04	66.0	222758.0	3375.12	4.0	549.0	137.25	1.0	3203.0	3203.0
ENSMUSG00000043943	ENSMUST00000172171	75589	22	4088	185.82	21.0	71543.0	3406.81	3.0	249.0	83.0	1.0	1484.0	1484.0
ENSMUSG00000043945	ENSMUST00000053086	2559	1	2559	2559.0	0.0	0.0	0.0	1.0	102.0	102.0	1.0	193.0	193.0
ENSMUSG00000043948	ENSMUST00000213290	6763	2	2329	1164.5	1.0	4436.0	4436.0	2.0	123.0	61.5	1.0	1238.0	1238.0
ENSMUSG00000043953	ENSMUST00000111888	2786	2	2461	1230.5	1.0	327.0	327.0	2.0	518.0	259.0	1.0	861.0	861.0
ENSMUSG00000043962	ENSMUST00000080919	38680	11	4389	399.0	10.0	34311.0	3431.1	2.0	210.0	105.0	1.0	1315.0	1315.0
ENSMUSG00000043964	ENSMUST00000061587	5337	2	1998	999.0	1.0	3341.0	3341.0	1.0	175.0	175.0	1.0	950.0	950.0
ENSMUSG00000043964	ENSMUST00000121504	5337	3	2144	714.67	2.0	3197.0	1598.5	1.0	175.0	175.0	1.0	1557.0	1557.0
ENSMUSG00000043969	ENSMUST00000062216	6987	3	2919	973.0	2.0	4072.0	2036.0	1.0	845.0	845.0	1.0	1311.0	1311.0
ENSMUSG00000043972	ENSMUST00000068355	54614	7	1913	273.29	6.0	52713.0	8785.5	1.0	87.0	87.0	1.0	687.0	687.0
ENSMUSG00000043982	ENSMUST00000051103	305	1	305	305.0	0.0	0.0	0.0	1.0	24.0	24.0	1.0	27.0	27.0
ENSMUSG00000043986	ENSMUST00000052978	5829	4	3831	957.75	3.0	2004.0	668.0	1.0	33.0	33.0	1.0	52.0	52.0
ENSMUSG00000043987	ENSMUST00000117194	61747	30	5571	185.7	29.0	56234.0	1939.1	2.0	229.0	114.5	1.0	1313.0	1313.0
ENSMUSG00000043991	ENSMUST00000051301	11440	2	5959	2979.5	1.0	5483.0	5483.0	2.0	585.0	292.5	1.0	4409.0	4409.0
ENSMUSG00000043998	ENSMUST00000060579	2615	1	2615	2615.0	0.0	0.0	0.0	1.0	498.0	498.0	1.0	789.0	789.0
ENSMUSG00000043999	ENSMUST00000109430	8373	2	2928	1464.0	1.0	5447.0	5447.0	2.0	295.0	147.5	1.0	1011.0	1011.0
ENSMUSG00000044005	ENSMUST00000044776	15484	18	2591	143.94	17.0	12927.0	760.41	1.0	270.0	270.0	1.0	496.0	496.0
ENSMUSG00000044006	ENSMUST00000057831	7320	8	4322	540.25	7.0	3012.0	430.29	1.0	337.0	337.0	1.0	490.0	490.0
ENSMUSG00000044014	ENSMUST00000070810	8131	2	2316	1158.0	1.0	5817.0	5817.0	2.0	141.0	70.5	1.0	775.0	775.0
ENSMUSG00000044017	ENSMUST00000056617	107851	26	5189	199.58	25.0	102712.0	4108.48	1.0	412.0	412.0	1.0	2041.0	2041.0
ENSMUSG00000044018	ENSMUST00000057829	8499	2	2116	1058.0	1.0	6385.0	6385.0	1.0	41.0	41.0	1.0	1595.0	1595.0
ENSMUSG00000044022	ENSMUST00000061405	4706	1	4706	4706.0	0.0	0.0	0.0	1.0	200.0	200.0	1.0	2182.0	2182.0
ENSMUSG00000044024	ENSMUST00000176902	3983	6	1841	306.83	5.0	2152.0	430.4	3.0	870.0	290.0	1.0	342.0	342.0
ENSMUSG00000044025	ENSMUST00000203966	4852	2	2604	1302.0	1.0	2250.0	2250.0	2.0	171.0	85.5	1.0	1489.0	1489.0
ENSMUSG00000044026	ENSMUST00000054098	9632	3	3477	1159.0	2.0	6159.0	3079.5	1.0	136.0	136.0	1.0	2233.0	2233.0
ENSMUSG00000044029	ENSMUST00000215032	3757	2	2105	1052.5	1.0	1654.0	1654.0	2.0	194.0	97.0	1.0	952.0	952.0
ENSMUSG00000044030	ENSMUST00000053713	2735	1	2735	2735.0	0.0	0.0	0.0	1.0	394.0	394.0	1.0	587.0	587.0
ENSMUSG00000044033	ENSMUST00000049544	160735	23	8992	390.96	22.0	151787.0	6899.41	1.0	150.0	150.0	1.0	4465.0	4465.0
ENSMUSG00000044034	ENSMUST00000106194	618	2	532	266.0	1.0	88.0	88.0	1.0	33.0	33.0	1.0	151.0	151.0
ENSMUSG00000044034	ENSMUST00000106195	618	2	544	272.0	1.0	76.0	76.0	1.0	33.0	33.0	1.0	151.0	151.0
ENSMUSG00000044037	ENSMUST00000084926	20352	27	5106	189.11	26.0	15298.0	588.38	3.0	195.0	65.0	1.0	2029.0	2029.0
ENSMUSG00000044039	ENSMUST00000214816	5895	2	1328	664.0	1.0	4569.0	4569.0	2.0	119.0	59.5	1.0	271.0	271.0
ENSMUSG00000044040	ENSMUST00000217384	3880	2	1674	837.0	1.0	2208.0	2208.0	2.0	388.0	194.0	1.0	342.0	342.0
ENSMUSG00000044041	ENSMUST00000007275	4241	8	1662	207.75	7.0	2593.0	370.43	1.0	72.0	72.0	1.0	270.0	270.0
ENSMUSG00000044042	ENSMUST00000099576	389033	19	11836	622.95	18.0	377233.0	20957.39	2.0	219.0	109.5	1.0	7308.0	7308.0
ENSMUSG00000044043	ENSMUST00000052387	8696	1	8696	8696.0	0.0	0.0	0.0	1.0	188.0	188.0	1.0	6118.0	6118.0
ENSMUSG00000044052	ENSMUST00000062759	2448	2	1728	864.0	1.0	722.0	722.0	1.0	21.0	21.0	1.0	618.0	618.0
ENSMUSG00000044055	ENSMUST00000053144	4625	5	709	141.8	4.0	3924.0	981.0	3.0	322.0	107.33	1.0	116.0	116.0
ENSMUSG00000044056	ENSMUST00000109377	8743	3	618	206.0	2.0	8129.0	4064.5	2.0	164.0	82.0	1.0	115.0	115.0
ENSMUSG00000044061	ENSMUST00000055276	1261	1	1261	1261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000044066	ENSMUST00000050611	22383	7	4811	687.29	6.0	17584.0	2930.67	2.0	155.0	77.5	2.0	2451.0	1225.5
ENSMUSG00000044067	ENSMUST00000057783	7061	3	4590	1530.0	2.0	2475.0	1237.5	3.0	1446.0	482.0	1.0	1846.0	1846.0
ENSMUSG00000044068	ENSMUST00000049506	4493	1	4493	4493.0	0.0	0.0	0.0	1.0	1224.0	1224.0	1.0	1983.0	1983.0
ENSMUSG00000044071	ENSMUST00000050756	477130	6	4370	728.33	5.0	472770.0	94554.0	2.0	1669.0	834.5	1.0	2290.0	2290.0
ENSMUSG00000044071	ENSMUST00000238972	477130	6	4370	728.33	5.0	472770.0	94554.0	3.0	1682.0	560.67	1.0	2290.0	2290.0
ENSMUSG00000044072	ENSMUST00000058902	282987	42	8125	193.45	41.0	274944.0	6705.95	2.0	670.0	335.0	1.0	1539.0	1539.0
ENSMUSG00000044080	ENSMUST00000060738	3360	3	680	226.67	2.0	2684.0	1342.0	2.0	207.0	103.5	1.0	188.0	188.0
ENSMUSG00000044083	ENSMUST00000126656	64822	28	4289	153.18	27.0	60587.0	2243.96	2.0	66.0	33.0	1.0	226.0	226.0
ENSMUSG00000044084	ENSMUST00000056941	1901	3	1643	547.67	2.0	262.0	131.0	1.0	69.0	69.0	1.0	61.0	61.0
ENSMUSG00000044086	ENSMUST00000095655	14227	3	2218	739.33	2.0	12013.0	6006.5	1.0	189.0	189.0	1.0	312.0	312.0
ENSMUSG00000044092	ENSMUST00000163940	10343	3	1621	540.33	2.0	8726.0	4363.0	2.0	192.0	96.0	1.0	358.0	358.0
ENSMUSG00000044098	ENSMUST00000051139	52495	8	4770	596.25	7.0	47739.0	6819.86	1.0	332.0	332.0	2.0	2045.0	1022.5
ENSMUSG00000044103	ENSMUST00000057567	7094	5	1653	330.6	4.0	5449.0	1362.25	2.0	296.0	148.0	1.0	773.0	773.0
ENSMUSG00000044106	ENSMUST00000212767	6130	2	4198	2099.0	1.0	1934.0	1934.0	2.0	204.0	102.0	1.0	3065.0	3065.0
ENSMUSG00000044106	ENSMUST00000212999	6130	3	4236	1412.0	2.0	1898.0	949.0	3.0	242.0	80.67	1.0	3065.0	3065.0
ENSMUSG00000044106	ENSMUST00000215566	6130	4	3034	758.5	3.0	3102.0	1034.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000044117	ENSMUST00000056521	114898	6	2400	400.0	5.0	112508.0	22501.6	1.0	188.0	188.0	1.0	1596.0	1596.0
ENSMUSG00000044120	ENSMUST00000209879	6175	4	3845	961.25	3.0	2336.0	778.67	4.0	392.0	98.0	1.0	2512.0	2512.0
ENSMUSG00000044121	ENSMUST00000063127	5278	7	805	115.0	6.0	4485.0	747.5	1.0	56.0	56.0	2.0	223.0	111.5
ENSMUSG00000044122	ENSMUST00000078099	12114	4	1258	314.5	3.0	10862.0	3620.67	3.0	557.0	185.67	1.0	38.0	38.0
ENSMUSG00000044134	ENSMUST00000198271	5650	3	2338	779.33	2.0	3316.0	1658.0	3.0	282.0	94.0	1.0	1256.0	1256.0
ENSMUSG00000044139	ENSMUST00000121394	5131	11	2145	195.0	10.0	3006.0	300.6	1.0	55.0	55.0	1.0	422.0	422.0
ENSMUSG00000044145	ENSMUST00000056146	21927	2	1268	634.0	1.0	20661.0	20661.0	2.0	345.0	172.5	1.0	321.0	321.0
ENSMUSG00000044147	ENSMUST00000050063	1635	2	1536	768.0	1.0	101.0	101.0	2.0	546.0	273.0	1.0	463.0	463.0
ENSMUSG00000044148	ENSMUST00000060108	18791	7	2706	386.57	6.0	16097.0	2682.83	1.0	128.0	128.0	2.0	1611.0	805.5
ENSMUSG00000044149	ENSMUST00000239259	15975	3	3885	1295.0	2.0	12094.0	6047.0	1.0	513.0	513.0	1.0	1016.0	1016.0
ENSMUSG00000044150	ENSMUST00000112464	60415	12	3378	281.5	11.0	57059.0	5187.18	2.0	206.0	103.0	1.0	904.0	904.0
ENSMUSG00000044155	ENSMUST00000136982	7112	3	3308	1102.67	2.0	3808.0	1904.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000044156	ENSMUST00000049985	37503	10	2338	233.8	9.0	35183.0	3909.22	1.0	120.0	120.0	1.0	818.0	818.0
ENSMUSG00000044162	ENSMUST00000212402	106475	11	1588	144.36	10.0	104907.0	10490.7	1.0	93.0	93.0	1.0	679.0	679.0
ENSMUSG00000044164	ENSMUST00000059986	55237	2	3546	1773.0	1.0	51693.0	51693.0	2.0	575.0	287.5	1.0	2228.0	2228.0
ENSMUSG00000044165	ENSMUST00000106822	21849	4	1906	476.5	3.0	19949.0	6649.67	1.0	62.0	62.0	1.0	1344.0	1344.0
ENSMUSG00000044167	ENSMUST00000053764	84887	3	8668	2889.33	2.0	76223.0	38111.5	1.0	467.0	467.0	2.0	6242.0	3121.0
ENSMUSG00000044170	ENSMUST00000213776	10623	2	4439	2219.5	1.0	6186.0	6186.0	2.0	733.0	366.5	1.0	2750.0	2750.0
ENSMUSG00000044172	ENSMUST00000054930	4510	3	1585	528.33	2.0	2929.0	1464.5	1.0	92.0	92.0	1.0	43.0	43.0
ENSMUSG00000044176	ENSMUST00000055725	119161	9	7826	869.56	8.0	111351.0	13918.88	3.0	248.0	82.67	1.0	7084.0	7084.0
ENSMUSG00000044177	ENSMUST00000061469	6753	2	3518	1759.0	1.0	3237.0	3237.0	1.0	159.0	159.0	1.0	1643.0	1643.0
ENSMUSG00000044186	ENSMUST00000062437	3718	2	1136	568.0	1.0	2584.0	2584.0	0.0	0.0	0.0	1.0	265.0	265.0
ENSMUSG00000044197	ENSMUST00000051293	15836	2	4159	2079.5	1.0	11679.0	11679.0	2.0	188.0	94.0	1.0	2970.0	2970.0
ENSMUSG00000044199	ENSMUST00000053646	2387	1	2387	2387.0	0.0	0.0	0.0	1.0	495.0	495.0	1.0	732.0	732.0
ENSMUSG00000044201	ENSMUST00000060710	18542	15	1960	130.67	14.0	16610.0	1186.43	3.0	356.0	118.67	1.0	249.0	249.0
ENSMUSG00000044205	ENSMUST00000213087	6689	2	6198	3099.0	1.0	493.0	493.0	2.0	153.0	76.5	1.0	5110.0	5110.0
ENSMUSG00000044206	ENSMUST00000050707	46237	7	1439	205.57	6.0	44810.0	7468.33	1.0	71.0	71.0	1.0	520.0	520.0
ENSMUSG00000044213	ENSMUST00000217509	5621	2	1695	847.5	1.0	3928.0	3928.0	2.0	166.0	83.0	1.0	537.0	537.0
ENSMUSG00000044216	ENSMUST00000057801	21529	2	2154	1077.0	1.0	19377.0	19377.0	2.0	90.0	45.0	1.0	727.0	727.0
ENSMUSG00000044217	ENSMUST00000169082	4049	4	1801	450.25	3.0	2254.0	751.33	1.0	491.0	491.0	1.0	510.0	510.0
ENSMUSG00000044220	ENSMUST00000057178	3569	2	2114	1057.0	1.0	1457.0	1457.0	1.0	177.0	177.0	1.0	848.0	848.0
ENSMUSG00000044221	ENSMUST00000078945	16725	10	2548	254.8	9.0	14195.0	1577.22	1.0	61.0	61.0	2.0	1040.0	520.0
ENSMUSG00000044222	ENSMUST00000060587	2090	2	454	227.0	1.0	1638.0	1638.0	1.0	30.0	30.0	1.0	229.0	229.0
ENSMUSG00000044224	ENSMUST00000136591	23762	12	2072	172.67	11.0	21712.0	1973.82	1.0	156.0	156.0	1.0	310.0	310.0
ENSMUSG00000044227	ENSMUST00000062524	398	1	398	398.0	0.0	0.0	0.0	1.0	54.0	54.0	1.0	186.0	186.0
ENSMUSG00000044229	ENSMUST00000216998	237852	9	4880	542.22	8.0	232988.0	29123.5	6.0	603.0	100.5	1.0	2994.0	2994.0
ENSMUSG00000044231	ENSMUST00000052747	2295	1	2295	2295.0	0.0	0.0	0.0	1.0	72.0	72.0	1.0	1018.0	1018.0
ENSMUSG00000044243	ENSMUST00000056184	1208	1	1208	1208.0	0.0	0.0	0.0	1.0	80.0	80.0	1.0	433.0	433.0
ENSMUSG00000044244	ENSMUST00000098458	29071	7	2800	400.0	6.0	26283.0	4380.5	1.0	461.0	461.0	1.0	1407.0	1407.0
ENSMUSG00000044248	ENSMUST00000054202	8951	2	3343	1671.5	1.0	5610.0	5610.0	2.0	1005.0	502.5	1.0	1382.0	1382.0
ENSMUSG00000044248	ENSMUST00000226167	8951	3	2896	965.33	2.0	6059.0	3029.5	3.0	918.0	306.0	1.0	1382.0	1382.0
ENSMUSG00000044248	ENSMUST00000227122	8951	4	2865	716.25	3.0	6092.0	2030.67	4.0	887.0	221.75	1.0	1382.0	1382.0
ENSMUSG00000044248	ENSMUST00000227426	8951	2	3207	1603.5	1.0	5746.0	5746.0	2.0	869.0	434.5	1.0	1382.0	1382.0
ENSMUSG00000044248	ENSMUST00000227571	8951	3	2760	920.0	2.0	6195.0	3097.5	3.0	782.0	260.67	1.0	1382.0	1382.0
ENSMUSG00000044248	ENSMUST00000227977	8951	2	3299	1649.5	1.0	5654.0	5654.0	2.0	961.0	480.5	1.0	1382.0	1382.0
ENSMUSG00000044248	ENSMUST00000228492	8951	3	2852	950.67	2.0	6103.0	3051.5	3.0	874.0	291.33	1.0	1382.0	1382.0
ENSMUSG00000044248	ENSMUST00000228662	8951	3	3312	1104.0	2.0	5643.0	2821.5	3.0	974.0	324.67	1.0	1382.0	1382.0
ENSMUSG00000044249	ENSMUST00000060598	1386	2	464	232.0	1.0	924.0	924.0	1.0	89.0	89.0	1.0	138.0	138.0
ENSMUSG00000044250	ENSMUST00000059433	138571	6	2191	365.17	5.0	136390.0	27278.0	6.0	596.0	99.33	1.0	294.0	294.0
ENSMUSG00000044252	ENSMUST00000074352	186529	28	3984	142.29	27.0	182599.0	6762.93	2.0	214.0	107.0	1.0	892.0	892.0
ENSMUSG00000044254	ENSMUST00000049507	22002	12	3533	294.42	11.0	18491.0	1681.0	1.0	420.0	420.0	1.0	1018.0	1018.0
ENSMUSG00000044258	ENSMUST00000021880	2472	5	1378	275.6	4.0	1102.0	275.5	1.0	95.0	95.0	1.0	866.0	866.0
ENSMUSG00000044265	ENSMUST00000051137	11820	6	2274	379.0	5.0	9556.0	1911.2	1.0	27.0	27.0	1.0	752.0	752.0
ENSMUSG00000044279	ENSMUST00000071826	6809	5	1199	239.8	4.0	5618.0	1404.5	3.0	239.0	79.67	1.0	617.0	617.0
ENSMUSG00000044286	ENSMUST00000052560	8499	3	2744	914.67	2.0	5759.0	2879.5	3.0	596.0	198.67	1.0	1213.0	1213.0
ENSMUSG00000044287	ENSMUST00000060167	1458	3	620	206.67	2.0	842.0	421.0	1.0	14.0	14.0	1.0	116.0	116.0
ENSMUSG00000044288	ENSMUST00000057188	24201	2	5809	2904.5	1.0	18394.0	18394.0	2.0	591.0	295.5	1.0	3797.0	3797.0
ENSMUSG00000044292	ENSMUST00000217600	2984	2	1792	896.0	1.0	1194.0	1194.0	2.0	508.0	254.0	1.0	349.0	349.0
ENSMUSG00000044293	ENSMUST00000204820	5457	3	3047	1015.67	2.0	2414.0	1207.0	3.0	593.0	197.67	1.0	1492.0	1492.0
ENSMUSG00000044294	ENSMUST00000023720	7796	9	2579	286.56	8.0	5233.0	654.12	1.0	66.0	66.0	1.0	694.0	694.0
ENSMUSG00000044296	ENSMUST00000109134	9523	5	2419	483.8	4.0	7112.0	1778.0	2.0	219.0	109.5	1.0	506.0	506.0
ENSMUSG00000044303	ENSMUST00000107131	20114	3	898	299.33	2.0	19220.0	9610.0	1.0	131.0	131.0	2.0	257.0	128.5
ENSMUSG00000044308	ENSMUST00000055758	126769	39	8111	207.97	38.0	118734.0	3124.58	1.0	50.0	50.0	1.0	2354.0	2354.0
ENSMUSG00000044308	ENSMUST00000112251	126769	39	8120	208.21	38.0	118725.0	3124.34	1.0	50.0	50.0	1.0	2354.0	2354.0
ENSMUSG00000044309	ENSMUST00000062562	8466	5	2065	413.0	4.0	6409.0	1602.25	2.0	169.0	84.5	1.0	784.0	784.0
ENSMUSG00000044312	ENSMUST00000050103	1675	2	1542	771.0	1.0	135.0	135.0	2.0	241.0	120.5	1.0	657.0	657.0
ENSMUSG00000044313	ENSMUST00000118411	35278	7	2707	386.71	6.0	32583.0	5430.5	2.0	76.0	38.0	1.0	1337.0	1337.0
ENSMUSG00000044317	ENSMUST00000060225	11638	2	2884	1442.0	1.0	8756.0	8756.0	2.0	864.0	432.0	1.0	923.0	923.0
ENSMUSG00000044320	ENSMUST00000139968	8868	8	1041	130.12	7.0	7841.0	1120.14	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000044322	ENSMUST00000224432	30428	16	4101	256.31	15.0	26357.0	1757.13	1.0	55.0	55.0	1.0	1371.0	1371.0
ENSMUSG00000044328	ENSMUST00000136101	6632	5	600	120.0	4.0	6040.0	1510.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000044337	ENSMUST00000065587	12773	2	3067	1533.5	1.0	9708.0	9708.0	2.0	136.0	68.0	1.0	1843.0	1843.0
ENSMUSG00000044338	ENSMUST00000057019	3700	1	3700	3700.0	0.0	0.0	0.0	1.0	409.0	409.0	1.0	2158.0	2158.0
ENSMUSG00000044339	ENSMUST00000112279	4285	4	903	225.75	3.0	3388.0	1129.33	2.0	168.0	84.0	1.0	14.0	14.0
ENSMUSG00000044340	ENSMUST00000061047	222500	17	6243	367.24	16.0	216289.0	13518.06	1.0	253.0	253.0	1.0	911.0	911.0
ENSMUSG00000044345	ENSMUST00000061111	4305	2	3068	1534.0	1.0	1239.0	1239.0	1.0	250.0	250.0	2.0	2297.0	1148.5
ENSMUSG00000044348	ENSMUST00000113069	57186	7	3196	456.57	6.0	54002.0	9000.33	6.0	600.0	100.0	1.0	1555.0	1555.0
ENSMUSG00000044349	ENSMUST00000109488	10509	5	5869	1173.8	4.0	4648.0	1162.0	2.0	372.0	186.0	2.0	5232.0	2616.0
ENSMUSG00000044349	ENSMUST00000239262	10509	5	5869	1173.8	4.0	4648.0	1162.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000044350	ENSMUST00000062789	12443	8	2452	306.5	7.0	10005.0	1429.29	3.0	378.0	126.0	2.0	778.0	389.0
ENSMUSG00000044352	ENSMUST00000104955	3703	1	3703	3703.0	0.0	0.0	0.0	1.0	368.0	368.0	1.0	1689.0	1689.0
ENSMUSG00000044359	ENSMUST00000053373	4717	3	4437	1479.0	2.0	284.0	142.0	3.0	300.0	100.0	1.0	3052.0	3052.0
ENSMUSG00000044361	ENSMUST00000146157	7081	14	2987	213.36	13.0	4120.0	316.92	2.0	134.0	67.0	2.0	1049.0	524.5
ENSMUSG00000044362	ENSMUST00000061391	2094	1	2094	2094.0	0.0	0.0	0.0	1.0	8.0	8.0	1.0	974.0	974.0
ENSMUSG00000044364	ENSMUST00000109872	9848	3	1402	467.33	2.0	8450.0	4225.0	2.0	178.0	89.0	1.0	525.0	525.0
ENSMUSG00000044365	ENSMUST00000181904	25672	4	5698	1424.5	3.0	19980.0	6660.0	3.0	532.0	177.33	1.0	4065.0	4065.0
ENSMUSG00000044367	ENSMUST00000060010	4207	4	2535	633.75	3.0	1678.0	559.33	1.0	318.0	318.0	1.0	928.0	928.0
ENSMUSG00000044375	ENSMUST00000057405	9341	2	5017	2508.5	1.0	4326.0	4326.0	1.0	215.0	215.0	1.0	962.0	962.0
ENSMUSG00000044378	ENSMUST00000171804	96328	9	2470	274.44	8.0	93874.0	11734.25	0.0	0.0	0.0	1.0	761.0	761.0
ENSMUSG00000044390	ENSMUST00000236767	3008	2	2157	1078.5	1.0	853.0	853.0	2.0	199.0	99.5	1.0	546.0	546.0
ENSMUSG00000044393	ENSMUST00000059787	46449	15	5781	385.4	14.0	40696.0	2906.86	1.0	212.0	212.0	1.0	2187.0	2187.0
ENSMUSG00000044400	ENSMUST00000060057	1575	1	1575	1575.0	0.0	0.0	0.0	1.0	80.0	80.0	1.0	512.0	512.0
ENSMUSG00000044405	ENSMUST00000059889	5588	3	635	211.67	2.0	4957.0	2478.5	1.0	132.0	132.0	2.0	260.0	130.0
ENSMUSG00000044408	ENSMUST00000056228	11183	2	1348	674.0	1.0	9837.0	9837.0	1.0	91.0	91.0	1.0	1041.0	1041.0
ENSMUSG00000044429	ENSMUST00000061497	2986	3	628	209.33	2.0	2362.0	1181.0	1.0	37.0	37.0	1.0	65.0	65.0
ENSMUSG00000044430	ENSMUST00000107970	4690	6	1121	186.83	5.0	3579.0	715.8	2.0	182.0	91.0	1.0	192.0	192.0
ENSMUSG00000044433	ENSMUST00000057028	21784	17	4467	262.76	16.0	17349.0	1084.31	1.0	520.0	520.0	1.0	173.0	173.0
ENSMUSG00000044441	ENSMUST00000208494	6823	3	3596	1198.67	2.0	3231.0	1615.5	3.0	525.0	175.0	1.0	2133.0	2133.0
ENSMUSG00000044442	ENSMUST00000054442	14559	6	1890	315.0	5.0	12679.0	2535.8	1.0	69.0	69.0	1.0	1172.0	1172.0
ENSMUSG00000044444	ENSMUST00000054146	546	1	546	546.0	0.0	0.0	0.0	1.0	67.0	67.0	1.0	66.0	66.0
ENSMUSG00000044447	ENSMUST00000039135	181299	52	10040	193.08	51.0	171361.0	3360.02	1.0	99.0	99.0	1.0	4284.0	4284.0
