Geneid	Gene_name	mca3gini	mtdtau_log	mtdroku_specificity_log	Total_utr_5_len	tss_dis	TF_motif_meanexon	TF_motif_cv_tss_3kb	TF_motif_totaltss_2kb_norm_GL	utr5_mirna_count	exon_avg_CS_median	R_codon_bias_median_trans	AT_transcript_pct	GC_intron_pct	AT_intron_pct	GC_tss_2kb_pct
ENSMUSG00000021539	Lect2	0.9595	0.0	0.0	141.0	26012.0	0.122994652	2.097379151	0.047682119	179.0	0.61	7.0	0.556549	0.437716263	0.562283737	0.439
ENSMUSG00000027985	Lef1	0.45	0.467	0.1305	1002.0	380072.0	6.992360581	2.962821895	0.049549114	8529.0	2.47	163.0	0.53781	0.460553965	0.539446035	0.5535
ENSMUSG00000038793	Lefty1	0.5146	0.6779	0.0	89.0	30729.0	0.242169595	1.908582744	0.082840237	69.0	0.53	12.0	0.452797	0.511654349	0.488345651	0.545
ENSMUSG00000074579	Lekr1	0.3498	0.6849	0.108	87.0	137858.0	0.4881589	2.737283983	0.003155873	439.0	0.9	109.0	0.596464	0.402995072	0.597004928	0.4445
ENSMUSG00000027927	Lelp1	0.9995	0.3503	0.0	115.0	18797.0	0.099312452	1.928457772	0.05678152	152.0	0.45	4.0	0.543237	0.449571905	0.550428095	0.43375
ENSMUSG00000079330	Lemd1	0.9611	0.6727	0.0	99.0	51746.0	0.506493506	1.923382337	0.009705301	489.0	0.66	75.0	0.522117	0.47804848	0.52195152	0.58775
ENSMUSG00000044857	Lemd2	0.2248	0.3361	0.1342	52.0	36674.0	0.376623377	3.494900712	0.03826239	17.0	1.48	49.0	0.434163	0.54978355	0.45021645	0.57275
ENSMUSG00000048661	Lemd3	0.3594	0.3359	0.0649	7.0	80231.0	1.180290298	5.871307283	0.018204252	0.0	2.15	60.0	0.584299	0.409285421	0.590714579	0.5425
ENSMUSG00000078813	Leng1	0.1682	0.2682	0.096	394.0	20551.0	0.615737204	2.042808664	0.176009749	263.0	0.38	14.0	0.505137	0.461516615	0.538483385	0.49375
ENSMUSG00000035545	Leng8	0.3977	0.283	0.0726	160.0	17516.0	0.77540107	2.046567147	0.097843666	189.0	1.64	21.0	0.463474	0.510790173	0.489209827	0.502
ENSMUSG00000043432	Leng9	0.271	0.4233	0.0603	700.0	13326.0	0.579831933	2.18933322	0.322226737	193.0	0.0	11.0	0.430488			0.55675
ENSMUSG00000042487	Leo1	0.2227	0.4114	0.0771	0.0	31518.0	0.891520244	2.448596131	0.019068647	35.0	1.81	37.0	0.53856	0.451474926	0.548525074	0.4735
ENSMUSG00000057722	Lepr	0.7368	0.7138	0.1521	557.0	69686.0	0.619556914	2.534339031	0.004410413	690.0	1.0	69.0	0.594942	0.40253885	0.59746115	0.44475
ENSMUSG00000035212	Leprot	0.2092	0.3221	0.121	93.0	151070.0	0.349885409	3.070918683	0.049879808	54.0	1.13	16.0	0.549755	0.445891886	0.554108114	0.4785
ENSMUSG00000031513	Leprotl1	0.2295	0.2687	0.1503	334.0	32004.0	0.501909855	3.32854216	0.050597575	90.0	1.46	24.0	0.535334	0.460678085	0.539321915	0.47775
ENSMUSG00000005299	Letm1	0.1691	0.3229	0.2005	266.0	61094.0	0.679908327	1.939952893	0.011032309	68.0	1.36	48.0	0.530212	0.461199271	0.538800729	0.5005
ENSMUSG00000037363	Letm2	0.4498	0.7554	0.2271	433.0	78755.0	0.288770053	2.491629396	0.024704336	395.0	0.98	20.0	0.56045	0.429755001	0.570244999	0.436
ENSMUSG00000037353	Letmd1	0.2275	0.3064	0.126	102.0	45967.0	0.412528648	1.937069297	0.039633245	411.0	1.05	19.0	0.51055	0.47473822	0.52526178	0.526
ENSMUSG00000029570	Lfng	0.4604	0.506	0.0621	97.0	42248.0	0.356760886	2.752014782	0.052874681	69.0	1.76	26.0	0.419523	0.577436244	0.422563756	0.57775
ENSMUSG00000068220	Lgals1	0.3234	0.346	0.0747	72.0	12806.0	0.148968678	3.644580085	0.219668626	108.0	0.54	7.0	0.448543	0.552193132	0.447806868	0.5505
ENSMUSG00000043501	Lgals2	0.957	0.7929	0.0	53.0	12906.0	0.184110008	2.3302352	0.120316849	121.0	0.29	7.0	0.488223	0.511034821	0.488965179	0.48925
ENSMUSG00000050335	Lgals3	0.4781	0.5224	0.0249	232.0	69482.0	0.112299465	3.85465397	0.055983861	342.0	0.89	13.0	0.523562	0.469996977	0.530003023	0.48175
ENSMUSG00000033880	Lgals3bp	0.4352	0.4124	0.0402	331.0	46586.0	0.270435447	2.271871604	0.043133897	155.0	0.4	12.0	0.459752	0.534227039	0.465772961	0.51025
ENSMUSG00000053964	Lgals4	0.9332	0.7156	0.1648	329.0	8637.0	0.23605806	2.282136705	0.076120163	569.0	0.53	11.0	0.48606	0.508576727	0.491423273	0.5155
ENSMUSG00000053522	Lgals7	0.8764	0.7088	0.0	253.0	30375.0	0.091673033	2.343590519	0.200291687	180.0	0.3	4.0	0.449903	0.52688172	0.47311828	0.53275
ENSMUSG00000057554	Lgals8	0.3398	0.3756	0.128	465.0	69574.0	0.451489687	3.164520573	0.018448161	2304.0	0.67	33.0	0.539013	0.461453696	0.538546304	0.44725
ENSMUSG00000001123	Lgals9	0.4979	0.5067	0.0629	131.0	64160.0	0.294117647	1.975928959	0.022208064	301.0	0.29	21.0	0.515269	0.482472009	0.517527991	0.4945
ENSMUSG00000042363	Lgalsl	0.4685	0.4743	0.0893	48.0	89467.0	0.673796791	2.224279899	0.070569366	76.0	1.59	13.0	0.55661	0.466860889	0.533139111	0.51675
ENSMUSG00000067242	Lgi1	0.8005	0.8285	0.0	348.0	40397.0	1.395721925	2.389570215	0.007739094	168.0	2.24	43.0	0.578536	0.416551793	0.583448207	0.445
ENSMUSG00000039252	Lgi2	0.8009	0.6961	0.1126	358.0	94941.0	1.27578304	3.761881167	0.02801469	147.0	1.92	40.0	0.528714	0.463533409	0.536466591	0.546
ENSMUSG00000033595	Lgi3	0.9163	0.7948	0.1224	238.0	6746.0	0.386554622	2.053637455	0.038943718	220.0	1.49	17.0	0.468454	0.501734906	0.498265094	0.53475
ENSMUSG00000036560	Lgi4	0.6761	0.6424	0.0865	680.0	3674.0	0.773873186	2.231913925	0.041569642	222.0	1.12	17.0	0.470071	0.512901945	0.487098055	0.51475
ENSMUSG00000021190	Lgmn	0.5109	0.4229	0.1096	212.0	156766.0	0.276546982	2.352459593	0.011024345	296.0	1.38	60.0	0.533096	0.464597722	0.535402278	0.49425
ENSMUSG00000050199	Lgr4	0.587	0.3606	0.1127	475.0	26794.0	4.5592055	3.92587836	0.039870824	674.0	1.77	79.0	0.588908	0.408198709	0.591801291	0.5185
ENSMUSG00000020140	Lgr5	0.6037	0.5583	0.0892	288.0	17795.0	0.684491979	4.128631423	0.005470245	321.0	1.82	133.0	0.577835	0.420432975	0.579567025	0.529
ENSMUSG00000024107	Lhcgr	0.9966	0.6671	0.0	0.0	105397.0	0.190985485	2.33547882	0.005939872	76.0	1.38	41.0	0.570168	0.430897474	0.569102526	0.451
ENSMUSG00000048332	Lhfp	0.6293	0.4028	0.0508	437.0	24290.0	0.277310924	2.142193156	0.001635226	303.0	1.0	204.0	0.570774	0.428528187	0.571471813	0.49325
ENSMUSG00000045312	Lhfpl2	0.4623	0.4877	0.0909	374.0	286166.0	0.59434683	2.568493292	0.003153726	763.0	0.36	170.0	0.533965	0.464829739	0.535170261	0.505
ENSMUSG00000042873	Lhfpl4	0.7384	0.8604	0.2757	252.0	118020.0	0.731092437	3.492931713	0.024106096	112.0	1.48	43.0	0.515699	0.468424089	0.531575911	0.549
ENSMUSG00000062252	Lhfpl5	0.7777	0.4228	0.0	242.0	14993.0	0.23605806	1.812789082	0.041124887	362.0	0.87	12.0	0.492641	0.501646284	0.498353716	0.52225
ENSMUSG00000030946	Lhpp	0.3525	0.4098	0.0904	68.0	11001.0	0.485867074	2.366008291	0.020462921	66.0	1.28	98.0	0.499207	0.49988319	0.50011681	0.4535
ENSMUSG00000026934	Lhx3	0.8517	0.5997	0.0	101.0	67768.0	0.321619557	2.252194478	0.092957049	139.0	1.88	25.0	0.437361	0.55174754	0.44825246	0.535
ENSMUSG00000026890	Lhx6	0.603	0.8087	0.1802	202.0	55951.0	0.650878533	2.933234225	0.022978215	566.0	2.23	44.0	0.492923	0.49835641	0.50164359	0.54375
ENSMUSG00000096225	Lhx8	0.8276	0.5285	0.0	308.0	357224.0	0.403361345	3.546662818	0.030163746	794.0	2.22	35.0	0.543421	0.451996411	0.548003589	0.49775
ENSMUSG00000029199	Lias	0.1752	0.2769	0.0885	229.0	95.0	0.552330023	1.915667714	0.054815975	357.0	2.45	28.0	0.56171	0.433036267	0.566963733	0.4665
ENSMUSG00000034394	Lif	0.756	0.6619	0.109	236.0	21137.0	0.723453018	2.070115361	0.028477839	605.0	0.74	29.0	0.448121	0.559915843	0.440084157	0.53125
ENSMUSG00000054263	Lifr	0.5737	0.6393	0.1823	159.0	215644.0	0.124522536	2.120963851	0.006017254	859.0	0.37	83.0	0.554744	0.44490024	0.55509976	0.45375
ENSMUSG00000056394	Lig1	0.3863	0.5631	0.078	276.0	64292.0	0.463712758	1.706394004	0.038137953	468.0	1.36	25.0	0.534035	0.458820868	0.541179132	0.507
ENSMUSG00000020697	Lig3	0.2205	0.4665	0.1568	148.0	16790.0	1.414820474	2.664838386	0.02506374	728.0	2.18	21.0	0.526966	0.467671536	0.532328464	0.48
ENSMUSG00000049717	Lig4	0.4613	0.4745	0.0619	300.0	112049.0	0.955691367	2.040886191	0.135686707	847.0	0.32	9.0	0.59316	0.375618534	0.624381466	0.48
ENSMUSG00000112023	Lilr4b	0.5495	0.0	0.0	89.0	584981.0	0.701298701	1.836930449	0.116087601	264.0	-0.02	3.0	0.58531	0.414778093	0.585221907	0.391
ENSMUSG00000070873	Lilra5	0.7526	0.5076	0.0	5.0	72893.0	0.49197861	1.776296232	0.077219401	17.0	0.01	6.0	0.568651	0.434323799	0.565676201	0.48075
ENSMUSG00000030427	Lilra6	0.709	0.5811	0.0	0.0	17383.0	0.423987777	1.666612184	0.062145329	57.0	-0.08	5.0	0.532669	0.454299865	0.545700135	0.445
ENSMUSG00000112148	Lilrb4a	0.5464	0.0	0.0	63.0	10316.0	0.480519481	2.05085823	0.198866655	265.0	0.07	2.0	0.579702	0.417628774	0.582371226	0.3875
ENSMUSG00000023022	Lima1	0.526	0.4196	0.0819	156.0	102994.0	0.608097785	4.750619614	0.005248072	547.0	0.97	116.0	0.541743	0.456104977	0.543895023	0.4645
ENSMUSG00000037736	Limch1	0.6464	0.5139	0.0547	66.0	69754.0	1.210847976	2.041979654	0.001342691	1395.0	1.6	309.0	0.559557	0.439206625	0.560793375	0.52525
ENSMUSG00000025239	Limd1	0.1904	0.2455	0.2196	533.0	111779.0	0.937356761	1.917025762	0.011155713	223.0	2.37	32.0	0.542908	0.448590752	0.551409248	0.5395
ENSMUSG00000040699	Limd2	0.5262	0.4943	0.1381	147.0	75530.0	0.461420932	1.790847445	0.100565844	632.0	1.02	11.0	0.431181	0.66488794	0.33511206	0.60625
ENSMUSG00000029674	Limk1	0.3301	0.4322	0.0725	204.0	49108.0	0.533995416	3.303770176	0.016338565	110.0	2.27	45.0	0.482832	0.509015019	0.490984981	0.54925
ENSMUSG00000020451	Limk2	0.3032	0.3408	0.1345	114.0	78774.0	0.40565317	1.881383474	0.006146026	1609.0	2.04	83.0	0.511376	0.485563065	0.514436935	0.49125
ENSMUSG00000019920	Lims1	0.2387	0.4287	0.1043	191.0	67969.0	0.758594347	2.695726899	0.00627303	314.0	2.73	75.0	0.588446	0.411748315	0.588251685	0.45475
ENSMUSG00000024395	Lims2	0.6083	0.5001	0.0615	0.0	10484.0	0.093964859	1.931653889	0.016907628	373.0	1.87	50.0	0.491909	0.506665441	0.493334559	0.47375
ENSMUSG00000036845	Lin37	0.2172	0.2773	0.0868	527.0	7566.0	0.247517189	1.773701112	0.138339022	713.0	1.21	10.0	0.474966	0.508760545	0.491239455	0.482
ENSMUSG00000085793	Lin52	0.2395	0.255	0.1014	0.0	5244.0	0.0710466	1.702229848	0.006040112	82.0	2.8	64.0	0.580135	0.419328859	0.580671141	0.4045
ENSMUSG00000019906	Lin7a	0.9075	0.7538	0.2178	176.0	148102.0	0.659281895	3.393894908	0.00487349	1152.0	2.37	121.0	0.605952	0.393315969	0.606684031	0.47775
ENSMUSG00000003872	Lin7b	0.6071	0.7291	0.1227	26.0	3564.0	0.090909091	2.089418291	0.123608018	9.0	2.03	8.0	0.429261	0.560265577	0.439734423	0.54125
ENSMUSG00000027162	Lin7c	0.1745	0.3597	0.0426	33.0	216153.0	0.77158136	2.149175791	0.052009456	21.0	2.51	16.0	0.597281	0.423602904	0.576397096	0.45575
ENSMUSG00000058729	Lin9	0.2827	0.5588	0.1411	170.0	72221.0	0.555385791	3.213609473	0.013908234	145.0	2.42	46.0	0.583249	0.416167148	0.583832852	0.5355
ENSMUSG00000049556	Lingo1	0.6951	0.7925	0.1463	805.0	358682.0	0.605042017	1.973242572	0.002003771	1696.0	0.44	181.0	0.483328	0.515344438	0.484655562	0.57975
ENSMUSG00000045083	Lingo2	0.898	0.4783	0.0	797.0	1725100.0	0.462948816	2.964232039	0.000632729	1609.0	0.73	533.0	0.630433	0.3693158	0.6306842	0.529
ENSMUSG00000051067	Lingo3	0.8484	0.7215	0.0	147.0	17384.0	0.530175707	1.511130381	0.034163701	63.0	0.43	26.0	0.431355	0.550128205	0.449871795	0.59775
ENSMUSG00000044505	Lingo4	0.8035	0.784	0.0	901.0	25723.0	0.518716578	1.865436348	0.133979285	221.0	0.33	13.0	0.46817	0.506837607	0.493162393	0.49075
ENSMUSG00000053091	Lins1	0.1389	0.0	0.0	279.0	361.0	0.697478992	3.121273828	0.051245421	540.0	0.43	26.0	0.557273	0.434154248	0.565845752	0.48575
ENSMUSG00000024781	Lipa	0.3963	0.4656	0.1437	115.0	52310.0	2.200152788	2.857433546	0.062460891	776.0	0.84	29.0	0.578093	0.418851746	0.581148254	0.43125
ENSMUSG00000032207	Lipc	0.7262	0.786	0.0	355.0	273230.0	0.233766234	1.804032349	0.002414706	620.0	0.92	127.0	0.537412	0.462151002	0.537848998	0.4235
ENSMUSG00000003123	Lipe	0.5174	0.5416	0.0841	195.0	28986.0	0.41329259	2.679229778	0.071544801	426.0	1.22	30.0	0.475171	0.517180674	0.482819326	0.464
ENSMUSG00000053846	Lipg	0.6875	0.729	0.1513	290.0	182067.0	0.949579832	3.756136326	0.030670373	297.0	1.01	29.0	0.524246	0.469732856	0.530267144	0.52675
ENSMUSG00000056078	Lipm	0.955	0.3658	0.0	153.0	33575.0	0.588235294	2.644695435	0.019442912	160.0	1.33	13.0	0.590163	0.410733039	0.589266961	0.411
ENSMUSG00000024766	Lipo3	0.2676	0.0	0.0	507.0	10592.0	0.554621849	1.950948656	0.003646282	905.0	0.28	117.0	0.618144	0.381580947	0.618419053	0.4595
ENSMUSG00000037216	Lipt1	0.3188	0.3912	0.0949	123.0	7126.0	0.430099312	1.923508269	0.14140159	184.0	0.34	10.0	0.574198	0.394405043	0.605594957	0.4375
ENSMUSG00000030725	Lipt2	0.2976	0.5521	0.0983	6.0	37711.0	0.257448434	2.01464656	0.206698565	11.0	0.52	8.0	0.481091	0.525821596	0.474178404	0.487
ENSMUSG00000022500	Litaf	0.295	0.3404	0.1269	167.0	5213.0	0.087853323	1.454769991	0.011768596	462.0	0.86	91.0	0.516238	0.48324036	0.51675964	0.544
ENSMUSG00000047786	Lix1	0.7109	0.7853	0.1526	274.0	28363.0	0.569136746	2.489526212	0.009450429	1695.0	1.91	35.0	0.60274	0.395932836	0.604067164	0.38225
ENSMUSG00000049288	Lix1l	0.5745	0.4322	0.0743	34.0	4513.0	0.770053476	3.40132162	0.035246164	59.0	2.66	27.0	0.552212	0.44106674	0.55893326	0.5035
ENSMUSG00000045794	Lkaaear1	0.9997	0.0	0.0	46.0	4465.0	0.060351413	2.740053964	0.141732283	29.0	0.34	8.0	0.466061	0.503218884	0.496781116	0.47375
ENSMUSG00000020536	Llgl1	0.4235	0.3663	0.0842	139.0	161745.0	0.644766998	2.599544092	0.043899067	188.0	1.62	24.0	0.439712	0.550831611	0.449168389	0.5305
ENSMUSG00000020782	Llgl2	0.586	0.4357	0.1318	162.0	9325.0	0.556913675	2.311737433	0.048971103	205.0	1.52	51.0	0.457897	0.534047763	0.465952237	0.54875
ENSMUSG00000020224	Llph	0.1757	0.4019	0.1109	63.0	18320.0	0.278074866	1.986967303	0.076713819	706.0	0.39	11.0	0.523671	0.494933749	0.505066251	0.47775
ENSMUSG00000041891	Lman1	0.2227	0.2657	0.1171	93.0	52343.0	0.285714286	3.456651299	0.022924874	68.0	1.96	29.0	0.574194	0.424569041	0.575430959	0.45025
ENSMUSG00000021484	Lman2	0.1654	0.2996	0.1407	195.0	33025.0	0.835752483	1.893177287	0.019100886	109.0	1.88	27.0	0.493008	0.500888221	0.499111779	0.485
ENSMUSG00000001143	Lman2l	0.2605	0.2949	0.0911	39.0	72981.0	0.527119939	2.401317769	0.024000345	74.0	1.88	28.0	0.530702	0.461344495	0.538655505	0.4645
ENSMUSG00000010721	Lmbr1	0.4126	0.4184	0.0971	193.0	182388.0	0.788388083	2.415129724	0.00369488	1288.0	2.22	92.0	0.594684	0.40433115	0.59566885	0.507
ENSMUSG00000022999	Lmbr1l	0.3409	0.4421	0.1684	311.0	19691.0	0.38961039	3.039662053	0.043936854	150.0	2.14	25.0	0.482152	0.506535676	0.493464324	0.502
ENSMUSG00000073725	Lmbrd1	0.3041	0.3074	0.0882	261.0	91453.0	0.847975554	2.392376704	0.007587809	384.0	2.02	66.0	0.589716	0.409273506	0.590726494	0.46625
ENSMUSG00000039704	Lmbrd2	0.6667	0.3451	0.0859	249.0	69297.0	1.538579068	2.174099423	0.025898537	262.0	2.23	32.0	0.614729	0.386365747	0.613634253	0.459
ENSMUSG00000057604	Lmcd1	0.5792	0.6553	0.0703	174.0	1628176.0	0.271199389	2.728467645	0.007764386	225.0	1.34	36.0	0.554105	0.442662638	0.557337362	0.474
ENSMUSG00000002279	Lmf1	0.2199	0.3984	0.1185	14.0	8487.0	0.197860963	1.867563442	0.004530566	18.0	1.02	107.0	0.483497	0.515209311	0.484790689	0.52125
ENSMUSG00000022614	Lmf2	0.1955	0.3442	0.1181	211.0	21262.0	0.348357525	1.871873827	0.163624651	2094.0	1.08	15.0	0.423969	0.562285714	0.437714286	0.53075
ENSMUSG00000022802	Lmln	0.3954	0.6127	0.0954	29.0	6068.0	1.005347594	2.005041181	0.006367374	4.0	1.83	79.0	0.5571	0.438283526	0.561716474	0.49975
ENSMUSG00000028063	Lmna	0.5299	0.3653	0.0817	233.0	42153.0	0.404889228	2.233988163	0.014646897	519.0	1.85	52.0	0.480079	0.507881463	0.492118537	0.53975
ENSMUSG00000024590	Lmnb1	0.3975	0.5498	0.0863	301.0	119463.0	0.572956455	2.612398893	0.013022603	248.0	1.93	65.0	0.548452	0.446140896	0.553859104	0.55475
ENSMUSG00000062075	Lmnb2	0.3745	0.3448	0.0562	28.0	17276.0	0.453017571	3.522760677	0.02663694	65.0	1.32	33.0	0.443525	0.551287744	0.448712256	0.5345
ENSMUSG00000054966	Lmntd1	0.859	0.0	0.0	355.0	364034.0	0.495798319	2.375514608	0.001826275	897.0	0.25	292.0	0.539163	0.460364998	0.539635002	0.481
ENSMUSG00000025500	Lmntd2	0.7462	0.0	0.0	20.0	19921.0	0.302521008	1.740638719	0.090041595	38.0	0.18	7.0	0.44836	0.550979407	0.449020593	0.5585
ENSMUSG00000036111	Lmo1	0.5953	0.6036	0.0885	249.0	91876.0	0.106951872	3.778978962	0.013111075	691.0	1.8	50.0	0.488599	0.507958788	0.492041212	0.543
ENSMUSG00000032698	Lmo2	0.5143	0.4184	0.0824	270.0	160345.0	0.762414057	2.457423806	0.022105924	929.0	1.43	39.0	0.533998	0.464057258	0.535942742	0.467
ENSMUSG00000030226	Lmo3	0.8633	0.7675	0.0	205.0	441653.0	0.632543927	2.38351992	0.002232347	2874.0	1.6	133.0	0.6153	0.384076105	0.615923895	0.416
ENSMUSG00000028266	Lmo4	0.247	0.2535	0.1246	406.0	1323216.0	0.45683728	4.60980181	0.04571052	934.0	2.92	43.0	0.539872	0.455132472	0.544867528	0.5085
ENSMUSG00000033060	Lmo7	0.6806	0.5321	0.0782	201.0	75963.0	1.178762414	3.822461363	0.002280775	1026.0	1.56	191.0	0.580643	0.417261479	0.582738521	0.48925
ENSMUSG00000048096	Lmod1	0.7673	0.62	0.0828	204.0	11028.0	0.660809778	2.078664896	0.008183079	173.0	0.6	39.0	0.516101	0.478771845	0.521228155	0.523
ENSMUSG00000044086	Lmod3	0.8258	0.7653	0.0	189.0	42071.0	0.241405653	2.533552639	0.030645955	61.0	0.59	15.0	0.569099	0.422113063	0.577886937	0.42125
ENSMUSG00000038970	Lmtk2	0.4417	0.2834	0.1671	239.0	73836.0	1.365928189	3.18278861	0.007576621	121.0	1.61	107.0	0.53683	0.457460298	0.542539702	0.4935
ENSMUSG00000062044	Lmtk3	0.5869	0.6963	0.0	203.0	57924.0	0.723453018	2.040332452	0.066689534	212.0	1.57	48.0	0.432009	0.535491013	0.464508987	0.5335
ENSMUSG00000023845	Lnpep	0.2667	0.4111	0.1047	636.0	222376.0	2.301757066	3.779720398	0.010922529	136.0	1.3	70.0	0.616376	0.381117201	0.618882799	0.50275
ENSMUSG00000009207	Lnpk	0.274	0.0	0.0	194.0	667622.0	0.705882353	2.730543844	0.012547094	296.0	1.94	30.0	0.644396	0.354681316	0.645318684	0.44025
ENSMUSG00000029228	Lnx1	0.592	0.4556	0.0654	208.0	167464.0	0.438502674	1.967076211	0.005679992	2516.0	1.12	109.0	0.550728	0.447440554	0.552559446	0.45575
ENSMUSG00000016520	Lnx2	0.3061	0.4028	0.1199	229.0	112801.0	0.784568373	2.008622864	0.01199673	104.0	1.54	97.0	0.527081	0.468189616	0.531810384	0.534
ENSMUSG00000041168	Lonp1	0.3629	0.2786	0.2099	15.0	13472.0	0.372803667	2.154941316	0.039072427	4.0	2.51	15.0	0.476372	0.508609959	0.491390041	0.52775
ENSMUSG00000047866	Lonp2	0.2193	0.3669	0.0869	141.0	43387.0	0.923605806	1.91296871	0.005078583	283.0	2.15	79.0	0.579545	0.41864197	0.58135803	0.4625
ENSMUSG00000039633	Lonrf1	0.4186	0.4265	0.0563	38.0	154689.0	3.608861727	4.981740347	0.106056077	60.0	1.5	69.0	0.540221	0.449073604	0.550926396	0.565
ENSMUSG00000048814	Lonrf2	0.7017	0.7049	0.0	284.0	171756.0	1.081741788	2.454867037	0.014790564	115.0	0.78	44.0	0.5644	0.424325446	0.575674554	0.5175
ENSMUSG00000016239	Lonrf3	0.571	0.7497	0.1029	228.0	132449.0	0.527119939	4.686094523	0.037599294	145.0	1.46	37.0	0.568154	0.423933329	0.576066671	0.57875
ENSMUSG00000043165	Lor	0.7128	0.9218	0.2752	74.0	68560.0	0.270435447	2.785729971	0.176818656	89.0	0.73	2.0	0.4039	0.454711802	0.545288198	0.486
ENSMUSG00000024529	Lox	0.6168	0.6418	0.0852	76.0	64175.0	0.892284186	5.289864078	0.065072464	791.0	2.15	23.0	0.58439	0.410566927	0.589433073	0.509
ENSMUSG00000032334	Loxl1	0.6968	0.5467	0.0734	301.0	60023.0	0.38961039	2.39924244	0.012927308	175.0	2.33	35.0	0.47715	0.509841098	0.490158902	0.59025
ENSMUSG00000034205	Loxl2	0.5839	0.4966	0.0739	272.0	53644.0	0.765469824	2.051051575	0.005566568	611.0	1.76	85.0	0.52928	0.467692232	0.532307768	0.5035
ENSMUSG00000000693	Loxl3	0.8145	0.5283	0.0822	146.0	701.0	2.435446906	1.768688641	0.085095971	196.0	1.81	28.0	0.500979	0.488944864	0.511055136	0.55925
ENSMUSG00000025185	Loxl4	0.9079	0.7714	0.1754	114.0	94055.0	0.470588235	2.568897149	0.017628631	134.0	1.52	18.0	0.476795	0.512654035	0.487345965	0.55875
ENSMUSG00000038668	Lpar1	0.5409	0.4094	0.1131	266.0	267669.0	0.655462185	3.630232308	0.004756072	835.0	0.98	102.0	0.576486	0.42265763	0.57734237	0.49975
ENSMUSG00000031861	Lpar2	0.2911	0.5912	0.059	294.0	13750.0	1.084033613	1.379870727	0.095907781	111.0	0.57	16.0	0.489739	0.499471272	0.500528728	0.55875
ENSMUSG00000036832	Lpar3	0.6571	0.7234	0.1217	208.0	71130.0	0.33460657	2.224663033	0.004400153	174.0	0.92	79.0	0.544125	0.45403123	0.54596877	0.5065
ENSMUSG00000049929	Lpar4	0.5835	0.848	0.1949	552.0	79980.0	0.780748663	2.689391668	0.043609249	692.0	0.64	7.0	0.655243	0.348307148	0.651692852	0.39725
ENSMUSG00000033446	Lpar6	0.4236	0.4736	0.0775	707.0	95032.0	1.635599694	1.930789207	0.213849287	711.0	0.36	6.0	0.636111			0.39025
ENSMUSG00000021608	Lpcat1	0.5362	0.4615	0.0908	187.0	138654.0	2.490450726	2.76676817	0.042171979	278.0	1.69	53.0	0.516536	0.480055323	0.519944677	0.5205
ENSMUSG00000033192	Lpcat2	0.5615	0.6276	0.0929	117.0	28048.0	0.404125286	1.883347564	0.006458978	341.0	1.68	65.0	0.582928	0.414640929	0.585359071	0.4835
ENSMUSG00000004270	Lpcat3	0.2659	0.3006	0.1082	183.0	26945.0	0.445378151	2.632267565	0.014422728	121.0	1.67	57.0	0.527638	0.469509857	0.530490143	0.489
ENSMUSG00000027134	Lpcat4	0.4281	0.5164	0.0835	477.0	85270.0	0.401069519	2.880860715	0.066317855	78.0	1.55	22.0	0.452773	0.521326131	0.478673869	0.55225
ENSMUSG00000026623	Lpgat1	0.3362	0.2812	0.0	401.0	142198.0	1.46065699	6.205114453	0.015521732	166.0	1.73	53.0	0.580124	0.417459325	0.582540675	0.549
ENSMUSG00000020593	Lpin1	0.4762	0.5135	0.1088	50.0	830181.0	0.896103896	2.164690784	0.004071559	739.0	1.68	112.0	0.519876	0.478760785	0.521239215	0.5015
ENSMUSG00000024052	Lpin2	0.3435	0.5178	0.1598	114.0	164457.0	1.006875477	1.883654929	0.007806686	111.0	1.98	55.0	0.566844	0.427607973	0.572392027	0.52525
ENSMUSG00000027412	Lpin3	0.5934	0.5596	0.0677	330.0	7671.0	0.482811306	2.146463761	0.022780212	405.0	1.15	37.0	0.502685	0.487876292	0.512123708	0.4575
ENSMUSG00000015568	Lpl	0.6629	0.58	0.091	199.0	86626.0	0.243697479	2.236928907	0.014538018	254.0	1.34	24.0	0.578196	0.41549972	0.58450028	0.47725
ENSMUSG00000033306	Lpp	0.4105	0.5751	0.1439	365.0	404687.0	2.520244461	4.047128754	0.001821247	705.0	1.38	381.0	0.584576	0.415057062	0.584942938	0.548
ENSMUSG00000024696	Lpxn	0.5482	0.7028	0.1183	385.0	66.0	0.326203209	4.926331459	0.116041046	591.0	1.1	20.0	0.605157	0.390358694	0.609641306	0.51475
ENSMUSG00000028003	Lrat	0.8013	0.6786	0.0	262.0	27490.0	0.950343774	2.636904775	0.051070551	328.0	0.32	11.0	0.592365	0.396922568	0.603077432	0.48925
ENSMUSG00000028080	Lrba	0.4362	0.4197	0.0642	297.0	81977.0	2.07868602	3.72184488	0.001682763	1499.0	2.52	297.0	0.62367	0.374734092	0.625265908	0.49175
ENSMUSG00000068015	Lrch1	0.2741	0.3816	0.1105	207.0	215570.0	0.830404889	2.572013936	0.002965946	376.0	1.71	191.0	0.555111	0.443877389	0.556122611	0.52175
ENSMUSG00000031290	Lrch2	0.6486	0.7546	0.1535	0.0	100374.0	1.121466769	4.965084123	0.01371516	46.0	2.13	37.0	0.631646	0.368455796	0.631544204	0.44375
