ts_id	Geneid	length	Total_num_exons	Total_exons_len	avg_exon_length	Total_num_introns	Total_introns_len	avg_intron_length	Total_num_utr_5	Total_utr_5_len	avg_utr_5_length	Total_num_utr_3	Total_utr_3_len	avg_utr_3_length
ENST00000394947	ENSG00000169375	82313	21	6744	321.14	20	75609	3780.45	2	303	151.5	1	2601	2601
ENST00000394222	ENSG00000169379	75525	10	3981	398.1	9	71562	7951.33	1	270	270	1	2416	2416
ENST00000304625	ENSG00000169385	951	2	722	361	1	231	231	2	57	28.5	1	180	180
ENST00000339841	ENSG00000169393	30524	7	1086	155.14	6	29450	4908.33	2	199	99.5	2	212	106
ENST00000304639	ENSG00000169397	965	2	736	368	1	231	231	2	74	37	1	180	180
ENST00000522684	ENSG00000169398	343335	32	4987	155.84	31	338410	10916.45	3	233	77.67	1	1567	1567
ENST00000403107	ENSG00000169402	44656	20	3240	162	19	41454	2181.79	2	389	194.5	1	221	221
ENST00000539896	ENSG00000169403	46772	3	4194	1398	2	42582	21291	3	338	112.67	1	2828	2828
ENST00000618819	ENSG00000169410	116066	13	7852	604	12	108238	9019.83	1	540	540	1	5519	5519
ENST00000304677	ENSG00000169413	1201	2	846	423	1	357	357	2	78	39	1	316	316
ENST00000368680	ENSG00000169418	15306	22	4207	191.23	21	11141	530.52	1	422	422	1	579	579
ENST00000649473	ENSG00000169427	102119	4	5066	1266.5	3	97059	32353	0	0	0	3	3976	1325.33
ENST00000307407	ENSG00000169429	3149	4	1646	411.5	3	1509	503	1	91	91	1	1253	1253
ENST00000409672	ENSG00000169432	180810	27	9795	362.78	26	171067	6579.5	2	349	174.5	1	3488	3488
ENST00000307439	ENSG00000169435	48888	11	5893	535.73	10	43015	4301.5	2	185	92.5	1	4686	4686
ENST00000303045	ENSG00000169436	325808	65	6459	99.37	64	319477	4991.83	2	497	248.5	1	1019	1019
ENST00000302190	ENSG00000169439	117979	5	3312	662.4	4	114675	28668.75	1	460	460	1	2243	2243
ENST00000492808	ENSG00000169442	1038	2	583	291.5	1	457	457	0	0	0	0	0	0
ENST00000305963	ENSG00000169446	13402	4	5149	1287.25	3	8259	2753	1	314	314	1	4437	4437
ENST00000307098	ENSG00000169469	1699	2	621	310.5	1	1080	1080	2	66	33	1	286	286
ENST00000368762	ENSG00000169474	271	1	271	271	0	0	0	0	0	0	0	0	0
ENST00000641793	ENSG00000169484	5166	2	1247	623.5	1	3921	3921	2	196	98	1	119	119
ENST00000305051	ENSG00000169488	976	1	976	976	0	0	0	0	0	0	0	0	0
ENST00000456845	ENSG00000169490	7677	4	3299	824.75	3	4384	1461.33	2	257	128.5	1	2525	2525
ENST00000302495	ENSG00000169495	14437	9	2041	226.78	8	12412	1551.5	1	37	37	1	566	566
ENST00000617275	ENSG00000169499	72568	12	5542	461.83	11	67048	6095.27	2	125	62.5	1	4130	4130
ENST00000374379	ENSG00000169504	98876	6	4259	709.83	5	94627	18925.4	1	108	108	1	3385	3385
ENST00000303735	ENSG00000169507	59341	10	3747	374.7	9	55612	6179.11	2	333	166.5	1	2252	2252
ENST00000376414	ENSG00000169508	12862	2	1687	843.5	1	11177	11177	2	80	40	1	522	522
ENST00000368790	ENSG00000169509	1528	2	720	360	1	810	810	2	95	47.5	1	326	326
ENST00000307522	ENSG00000169515	3237	1	3237	3237	0	0	0	1	755	755	1	866	866
ENST00000406787	ENSG00000169519	225261	7	4311	615.86	6	220962	36827	3	461	153.67	1	3007	3007
ENST00000302097	ENSG00000169548	6536	2	2150	1075	1	4388	4388	2	255	127.5	1	267	267
ENST00000529533	ENSG00000169550	13233	5	3392	678.4	4	9849	2462.25	2	270	135	1	2034	2034
ENST00000344129	ENSG00000169551	14860	5	1733	346.6	4	13135	3283.75	1	228	228	1	773	773
ENST00000636471	ENSG00000169554	136283	10	9593	959.3	9	126708	14078.67	2	495	247.5	1	5371	5371
ENST00000675368	ENSG00000169562	10306	2	3876	1938	1	6432	6432	2	2067	1033.5	1	958	958
ENST00000303577	ENSG00000169564	1728	1	1728	1728	0	0	0	1	268	268	1	390	390
ENST00000506908	ENSG00000169567	6047	2	3630	1815	1	2419	2419	1	137	137	1	3256	3256
ENST00000510708	ENSG00000169570	152475	6	5782	963.67	5	146703	29340.6	1	37	37	1	4844	4844
ENST00000403807	ENSG00000169575	731	2	646	323	1	87	87	1	29	29	1	179	179
ENST00000494426	ENSG00000169583	1962	6	815	135.83	5	1157	231.4	1	26	26	1	74	74
ENST00000569957	ENSG00000169592	9538	7	4476	639.43	6	5074	845.67	0	0	0	0	0	0
ENST00000569704	ENSG00000169594	27575	5	4772	954.4	4	22811	5702.75	1	246	246	1	1559	1559
ENST00000491998	ENSG00000169598	28150	8	3160	395	7	25004	3572	1	324	324	2	2018	1009
ENST00000394305	ENSG00000169599	41517	7	1065	152.14	6	40464	6744	4	587	146.75	1	134	134
ENST00000303714	ENSG00000169604	236150	18	5876	326.44	17	230308	13547.53	1	322	322	1	3843	3843
ENST00000673932	ENSG00000169605	6409	6	826	137.67	5	5593	1118.6	1	64	64	1	158	158
ENST00000302450	ENSG00000169607	28262	9	4732	525.78	8	23546	2943.25	1	12	12	1	2475	2475
ENST00000304177	ENSG00000169609	16824	4	11278	2819.5	3	5552	1850.67	1	33	33	1	10781	10781
ENST00000304191	ENSG00000169612	4849	4	1569	392.25	3	3286	1095.33	3	221	73.67	1	991	991
ENST00000303786	ENSG00000169618	14674	3	4290	1430	2	10388	5194	2	432	216	1	2676	2676
ENST00000445692	ENSG00000169621	112561	11	3917	356.09	10	108664	10866.4	1	130	130	5	2939	587.8
ENST00000305321	ENSG00000169627	1373	3	1015	338.33	2	362	181	1	514	514	1	41	41
ENST00000302558	ENSG00000169629	65278	23	7322	318.35	22	58000	2636.36	1	193	193	1	1810	1810
ENST00000443632	ENSG00000169635	9005	2	6942	3471	1	2065	2065	1	373	373	1	4721	4721
ENST00000302291	ENSG00000169641	93780	5	8903	1780.6	4	84885	21221.25	4	806	201.5	1	4866	4866
ENST00000337014	ENSG00000169660	24329	12	2297	191.42	11	22054	2004.91	2	476	238	1	54	54
ENST00000304374	ENSG00000169676	2377	1	2377	2377	0	0	0	1	397	397	1	547	547
ENST00000302759	ENSG00000169679	40537	25	3787	151.48	24	36798	1533.25	1	69	69	1	437	437
ENST00000568900	ENSG00000169682	5911	5	2258	451.6	4	3661	915.25	0	0	0	0	0	0
ENST00000306688	ENSG00000169683	7848	17	2715	159.71	16	5165	322.81	1	340	340	1	347	347
ENST00000299565	ENSG00000169684	29751	6	3629	604.83	5	26132	5226.4	1	201	201	1	2017	2017
ENST00000334346	ENSG00000169688	1320	3	396	132	2	928	464	1	69	69	1	140	140
ENST00000583767	ENSG00000169689	3988	5	899	179.8	4	3097	774.25	0	0	0	0	0	0
ENST00000371696	ENSG00000169692	14316	6	1552	258.67	5	12774	2554.8	1	101	101	1	610	610
ENST00000577733	ENSG00000169696	13061	9	5512	612.44	8	7565	945.62	0	0	0	0	0	0
ENST00000307395	ENSG00000169704	1629	3	880	293.33	2	753	376.5	3	213	71	1	134	134
ENST00000306749	ENSG00000169710	19900	43	8507	197.84	42	11477	273.26	2	125	62.5	1	806	806
ENST00000422453	ENSG00000169714	16071	5	3300	660	4	12779	3194.75	2	137	68.5	1	2627	2627
ENST00000330439	ENSG00000169715	1333	2	748	374	1	587	587	1	72	72	1	292	292
ENST00000378404	ENSG00000169717	1438	1	1438	1438	0	0	0	1	221	221	1	84	84
ENST00000578846	ENSG00000169718	5599	4	4460	1115	3	1145	381.67	0	0	0	0	0	0
ENST00000392357	ENSG00000169727	4902	4	4080	1020	3	828	276	0	0	0	0	0	0
ENST00000582478	ENSG00000169733	3931	4	3111	777.75	3	826	275.33	0	0	0	0	0	0
ENST00000579334	ENSG00000169738	1804	7	1258	179.71	6	558	93	0	0	0	0	0	0
ENST00000395797	ENSG00000169740	4846	3	1204	401.33	2	3646	1823	2	191	95.5	1	191	191
ENST00000509803	ENSG00000169744	5685	2	2720	1360	1	2967	2967	0	0	0	0	0	0
ENST00000306897	ENSG00000169750	2528	6	1044	174	5	1494	298.8	1	85	85	1	376	376
ENST00000461391	ENSG00000169752	71488	8	3414	426.75	7	68088	9726.86	2	179	89.5	5	3126	625.2
ENST00000544547	ENSG00000169756	152885	10	4471	447.1	9	148432	16492.44	1	209	209	1	3240	3240
ENST00000388942	ENSG00000169758	144980	11	2383	216.64	10	142617	14261.7	2	130	65	1	649	649
ENST00000457714	ENSG00000169760	888198	7	8249	1178.43	6	879961	146660.17	3	432	144	1	5342	5342
ENST00000405303	ENSG00000169762	65968	14	4535	323.93	13	61459	4727.62	1	15	15	1	2804	2804
ENST00000343584	ENSG00000169763	13141	3	1066	355.33	2	12079	6039.5	1	53	53	1	568	568
ENST00000475550	ENSG00000169764	49713	7	4404	629.14	6	45321	7553.5	0	0	0	0	0	0
ENST00000382492	ENSG00000169777	3006	1	3006	3006	0	0	0	1	320	320	1	1787	1787
ENST00000355300	ENSG00000169783	19887	2	3479	1739.5	1	16410	16410	1	598	598	1	1018	1018
ENST00000477123	ENSG00000169789	24242	6	1359	226.5	5	22893	4578.6	3	230	76.67	2	912	456
ENST00000303766	ENSG00000169800	14383	12	1874	156.17	11	12531	1139.18	2	95	47.5	1	279	279
ENST00000472391	ENSG00000169807	24253	6	1359	226.5	5	22904	4580.8	3	230	76.67	2	912	456
ENST00000443950	ENSG00000169813	11216	3	2758	919.33	2	8462	4231	3	490	163.33	1	1021	1021
ENST00000643237	ENSG00000169814	51971	4	9968	2492	3	42009	14003	2	168	84	1	8227	8227
ENST00000374466	ENSG00000169826	46859	8	3773	471.62	7	43100	6157.14	2	378	189	1	1761	1761
ENST00000304883	ENSG00000169836	133956	5	5364	1072.8	4	128600	32150	1	311	311	1	3652	3652
ENST00000302945	ENSG00000169840	2287	2	1825	912.5	1	464	464	1	209	209	1	821	821
ENST00000511884	ENSG00000169851	424453	3	6772	2257.33	2	417685	208842.5	0	0	0	1	3957	3957
ENST00000436010	ENSG00000169855	422215	29	7530	259.66	28	414741	14812.18	2	1240	620	1	1668	1668
ENST00000305901	ENSG00000169856	35285	2	4354	2177	1	30933	30933	1	453	453	1	2503	2503
ENST00000675287	ENSG00000169857	216375	12	3054	254.5	11	213343	19394.82	0	0	0	0	0	0
ENST00000305097	ENSG00000169860	6310	1	6310	6310	0	0	0	1	653	653	1	4536	4536
ENST00000304623	ENSG00000169862	932612	22	5910	268.64	21	926744	44130.67	1	594	594	1	1618	1618
ENST00000306085	ENSG00000169871	12488	3	10913	3637.67	2	1579	789.5	3	258	86	1	8388	8388
ENST00000306151	ENSG00000169876	38780	13	14365	1105	12	24439	2036.58	1	56	56	1	816	816
ENST00000302312	ENSG00000169877	905	3	491	163.67	2	418	209	2	69	34.5	1	113	113
ENST00000301061	ENSG00000169884	6397	5	2251	450.2	4	4154	1038.5	2	323	161.5	1	756	756
ENST00000482402	ENSG00000169885	2032	3	1885	628.33	2	151	75.5	0	0	0	0	0	0
ENST00000357277	ENSG00000169891	206616	18	7996	444.22	17	198654	11685.53	1	205	205	1	5792	5792
ENST00000379458	ENSG00000169894	18815	12	11260	938.33	11	7577	688.82	1	92	92	1	1186	1186
ENST00000380155	ENSG00000169895	45730	9	6162	684.67	8	39584	4948	1	114	114	1	4982	4982
ENST00000648685	ENSG00000169896	72927	30	4775	159.17	29	68210	2352.07	1	99	99	1	1186	1186
ENST00000302964	ENSG00000169900	1175	2	591	295.5	1	586	586	1	108	108	2	214	107
ENST00000304842	ENSG00000169902	155111	6	1987	331.17	5	153134	30626.8	2	292	146	2	580	290
ENST00000305354	ENSG00000169903	28699	5	1496	299.2	4	27211	6802.75	1	182	182	1	702	702
ENST00000609928	ENSG00000169905	37829	7	8326	1189.43	6	29515	4919.17	4	815	203.75	1	6096	6096
ENST00000380200	ENSG00000169906	4514	3	458	152.67	2	4060	2030	2	56	28	1	162	162
ENST00000472441	ENSG00000169908	6691	2	3117	1558.5	1	3576	3576	1	125	125	1	2638	2638
ENST00000375120	ENSG00000169914	30552	8	6523	815.38	7	24043	3434.71	1	120	120	1	5200	5200
ENST00000307050	ENSG00000169918	395277	13	10977	844.38	12	384324	32027	3	269	89.67	1	7897	7897
ENST00000466883	ENSG00000169919	15474	4	2559	639.75	3	12921	4307	0	0	0	0	0	0
ENST00000303407	ENSG00000169925	37723	12	5673	472.75	11	32072	2915.64	2	197	98.5	1	3286	3286
ENST00000307145	ENSG00000169926	51066	2	6847	3423.5	1	44221	44221	1	379	379	1	5601	5601
ENST00000380682	ENSG00000169933	586059	17	8482	498.94	16	577609	36100.56	1	507	507	1	3991	3991
ENST00000407775	ENSG00000169946	486103	8	4969	621.12	7	481148	68735.43	1	505	505	1	1002	1002
ENST00000395091	ENSG00000169951	4612	3	2849	949.67	2	1767	883.5	1	193	193	1	1431	1431
ENST00000491902	ENSG00000169953	42277	6	1482	247	5	40805	8161	0	0	0	0	0	0
ENST00000252799	ENSG00000169955	4982	2	3938	1969	1	1046	1046	1	669	669	1	2693	2693
ENST00000380412	ENSG00000169957	2564	2	2291	1145.5	1	275	275	1	154	154	1	514	514
ENST00000339381	ENSG00000169962	4036	6	3481	580.17	5	565	113	1	67	67	1	851	851
ENST00000477126	ENSG00000169964	3768	2	3073	1536.5	1	697	697	0	0	0	0	0	0
ENST00000682094	ENSG00000169967	89309	17	11377	669.24	16	77964	4872.75	2	591	295.5	1	8912	8912
ENST00000493657	ENSG00000169972	2443	4	1787	446.75	3	662	220.67	0	0	0	0	0	0
ENST00000367569	ENSG00000169976	691	1	691	691	0	0	0	1	77	77	1	354	354
ENST00000396056	ENSG00000169981	12061	4	2662	665.5	3	9405	3135	2	232	116	1	845	845
ENST00000304337	ENSG00000169989	10378	2	2440	1220	1	7940	7940	2	789	394.5	1	113	113
ENST00000455833	ENSG00000169991	52398	9	6188	687.56	8	46226	5778.25	1	345	345	1	4282	4282
ENST00000302926	ENSG00000169992	12017	7	4987	712.43	6	7042	1173.67	1	412	412	1	2062	2062
ENST00000409816	ENSG00000169994	101928	48	6841	142.52	47	95181	2025.13	2	55	27.5	1	312	312
ENST00000330494	ENSG00000170004	23968	40	7425	185.62	39	16621	426.18	1	213	213	1	1171	1171
ENST00000304385	ENSG00000170006	61371	7	10541	1505.86	6	50842	8473.67	1	65	65	1	9919	9919
ENST00000302541	ENSG00000170011	450714	17	5090	299.41	16	445656	27853.5	2	340	170	1	2156	2156
ENST00000306107	ENSG00000170017	209993	16	4717	294.81	15	205306	13687.07	1	501	501	2	2451	1225.5
ENST00000307630	ENSG00000170027	32194	2	3707	1853.5	1	28489	28489	1	184	184	1	2779	2779
ENST00000602710	ENSG00000170035	82319	6	1562	260.33	5	80767	16153.4	2	381	190.5	1	554	554
ENST00000563694	ENSG00000170037	17716	19	4015	211.32	18	13737	763.17	1	875	875	1	411	411
ENST00000303731	ENSG00000170043	1599	4	816	204	3	789	263	1	118	118	1	258	258
ENST00000466937	ENSG00000170044	44828	12	3745	312.08	11	41105	3736.82	3	265	88.33	1	2224	2224
ENST00000303790	ENSG00000170049	7999	14	2893	206.64	13	5132	394.77	1	422	422	1	1244	1244
ENST00000337425	ENSG00000170054	13612	5	1844	368.8	4	11776	2944	1	162	162	1	371	371
ENST00000360669	ENSG00000170074	69398	27	4526	167.63	26	64924	2497.08	2	75	37.5	8	3501	437.62
ENST00000367282	ENSG00000170075	10677	2	6531	3265.5	1	4148	4148	1	48	48	1	5037	5037
ENST00000443967	ENSG00000170085	107626	12	3584	298.67	11	104064	9460.36	3	410	136.67	1	547	547
ENST00000306480	ENSG00000170088	42254	6	9959	1659.83	5	32305	6461	1	88	88	1	9051	9051
ENST00000303177	ENSG00000170091	63475	5	2355	471	4	61128	15282	2	162	81	1	1675	1675
ENST00000624640	ENSG00000170092	9326	8	2675	334.38	7	6665	952.14	1	137	137	2	1519	759.5
ENST00000555056	ENSG00000170099	19073	5	1614	322.8	4	17467	4366.75	2	74	37	3	703	234.33
ENST00000433976	ENSG00000170100	19440	7	11199	1599.86	6	8253	1375.5	2	341	170.5	1	8580	8580
ENST00000437912	ENSG00000170113	56728	5	7618	1523.6	4	49118	12279.5	2	1300	650	1	5551	5551
ENST00000382500	ENSG00000170122	2188	1	2188	2188	0	0	0	1	299	299	1	570	570
ENST00000304244	ENSG00000170128	1199	1	1199	1199	0	0	0	1	58	58	1	56	56
ENST00000306627	ENSG00000170142	85687	6	1789	298.17	5	83908	16781.6	2	169	84.5	1	1035	1035
ENST00000676762	ENSG00000170144	11181	8	6217	777.12	7	4978	711.14	0	0	0	0	0	0
ENST00000304987	ENSG00000170145	128408	15	9637	642.47	14	118799	8485.64	1	116	116	1	6727	6727
ENST00000515673	ENSG00000170153	273664	7	10439	1491.29	6	263237	43872.83	1	662	662	1	8455	8455
ENST00000399273	ENSG00000170160	87642	17	8703	511.94	16	78971	4935.69	1	161	161	1	4249	4249
ENST00000326274	ENSG00000170162	8009	4	2235	558.75	3	5780	1926.67	1	207	207	1	1072	1072
ENST00000306324	ENSG00000170166	1678	2	1138	569	1	542	542	1	85	85	1	285	285
ENST00000306071	ENSG00000170175	12651	11	2571	233.73	10	10100	1010	1	68	68	1	988	988
ENST00000406506	ENSG00000170178	2696	2	2551	1275.5	1	147	147	1	8	8	1	1730	1730
ENST00000360771	ENSG00000170180	31449	7	2666	380.86	6	28795	4799.17	1	117	117	1	2091	2091
ENST00000307017	ENSG00000170185	38959	10	7091	709.1	9	31886	3542.89	1	535	535	1	3419	3419
ENST00000450736	ENSG00000170190	17215	6	2057	342.83	5	15168	3033.6	2	417	208.5	1	119	119
ENST00000304788	ENSG00000170191	11081	2	3805	1902.5	1	7278	7278	1	67	67	1	2991	2991
ENST00000303941	ENSG00000170209	12639	8	2561	320.12	7	10092	1441.71	1	107	107	1	150	150
ENST00000306675	ENSG00000170214	56532	2	2509	1254.5	1	54025	54025	1	425	425	1	521	521
ENST00000379774	ENSG00000170222	13966	4	1538	384.5	3	12434	4144.67	2	93	46.5	1	415	415
ENST00000523955	ENSG00000170231	24991	6	775	129.17	5	24226	4845.2	0	0	0	5	657	131.4
ENST00000456329	ENSG00000170234	43543	4	3995	998.75	3	39554	13184.67	1	36	36	1	2274	2274
ENST00000560380	ENSG00000170236	32886	4	1695	423.75	3	31197	10399	0	0	0	0	0	0
ENST00000527733	ENSG00000170242	119917	28	10022	357.93	27	109949	4072.19	1	215	215	1	5713	5713
ENST00000648706	ENSG00000170248	71107	19	6068	319.37	18	65075	3615.28	1	155	155	12	5004	417
ENST00000302797	ENSG00000170255	1191	1	1191	1191	0	0	0	1	219	219	1	4	4
ENST00000335870	ENSG00000170260	15957	5	2812	562.4	4	13153	3288.25	1	129	129	1	1192	1192
ENST00000399784	ENSG00000170262	20479	5	1005	201	4	19482	4870.5	3	190	63.33	1	295	295
ENST00000418113	ENSG00000170264	29174	8	4035	504.38	7	25153	3593.29	0	0	0	4	2226	556.5
ENST00000610704	ENSG00000170265	30694	8	3659	457.38	7	27049	3864.14	1	45	45	1	1592	1592
ENST00000307363	ENSG00000170266	100531	16	2539	158.69	15	98022	6534.8	1	62	62	1	429	429
ENST00000306954	ENSG00000170270	4173	2	1127	563.5	1	3048	3048	1	29	29	1	795	795
ENST00000423554	ENSG00000170271	32117	8	3825	478.12	7	28306	4043.71	0	0	0	0	0	0
ENST00000320954	ENSG00000170275	33761	7	6602	943.14	6	27171	4528.5	1	65	65	1	5326	5326
ENST00000304298	ENSG00000170276	1361	2	845	422.5	1	518	518	1	97	97	1	199	199
ENST00000307003	ENSG00000170279	25096	3	1156	385.33	2	23944	11972	1	161	161	1	460	460
ENST00000681746	ENSG00000170289	169742	19	4466	235.05	18	165312	9184	1	49	49	5	2715	543
ENST00000531293	ENSG00000170290	12317	3	909	303	2	11412	5706	3	356	118.67	1	458	458
ENST00000574993	ENSG00000170291	7656	6	2215	369.17	5	5451	1090.2	1	218	218	1	1153	1153
ENST00000307526	ENSG00000170293	131643	4	1173	293.25	3	130476	43492	1	294	294	1	355	355
ENST00000302386	ENSG00000170296	2443	4	1323	330.75	3	1126	375.33	1	120	120	1	847	847
ENST00000423676	ENSG00000170298	18146	11	1729	157.18	10	16437	1643.7	1	70	70	1	579	579
ENST00000306357	ENSG00000170310	325351	8	838	104.75	7	324527	46361	1	13	13	1	108	108
ENST00000448257	ENSG00000170312	16337	8	1956	244.5	7	14395	2056.43	2	203	101.5	1	854	854
ENST00000614404	ENSG00000170315	1279	2	1058	529	1	223	223	2	223	111.5	1	146	146
ENST00000682444	ENSG00000170322	31944	27	5200	192.59	26	26796	1030.62	3	187	62.33	1	1090	1090
ENST00000256104	ENSG00000170323	4816	4	915	228.75	3	3907	1302.33	1	67	67	1	447	447
ENST00000374201	ENSG00000170324	118136	29	4848	167.17	28	113344	4048	1	130	130	1	761	761
ENST00000358825	ENSG00000170325	103131	22	6344	288.36	21	96829	4610.9	2	234	117	1	2608	2608
ENST00000301998	ENSG00000170340	28618	2	2763	1381.5	1	25857	25857	2	252	126	1	1318	1318
ENST00000303562	ENSG00000170345	3404	4	2108	527	3	1302	434	1	156	156	1	807	807
ENST00000303575	ENSG00000170348	45145	5	4114	822.8	4	41039	10259.75	1	34	34	1	3417	3417
ENST00000358065	ENSG00000170364	14265	3	2446	815.33	2	11823	5911.5	1	68	68	1	322	322
ENST00000511125	ENSG00000170365	13903	3	3296	1098.67	2	10611	5305.5	0	0	0	0	0	0
ENST00000304710	ENSG00000170367	3816	3	758	252.67	2	3062	1531	1	73	73	1	255	255
ENST00000304725	ENSG00000170369	2962	3	749	249.67	2	2217	1108.5	1	70	70	1	252	252
ENST00000442245	ENSG00000170370	7102	2	2712	1356	1	4392	4392	1	824	824	1	1378	1378
ENST00000304749	ENSG00000170373	3375	3	752	250.67	2	2627	1313.5	1	70	70	1	255	255
ENST00000536324	ENSG00000170374	9781	3	3126	1042	2	6659	3329.5	2	258	129	1	1572	1572
ENST00000684770	ENSG00000170379	109438	8	5569	696.12	7	103883	14840.43	2	60	30	1	2744	2744
ENST00000643230	ENSG00000170381	285903	17	7290	428.82	16	278645	17415.31	1	598	598	1	4349	4349
ENST00000367175	ENSG00000170382	5037	1	5037	5037	0	0	0	1	2214	2214	1	682	682
ENST00000367001	ENSG00000170385	7595	2	5895	2947.5	1	1702	1702	1	550	550	1	3821	3821
ENST00000296550	ENSG00000170390	178995	16	4091	255.69	15	174934	11662.27	1	584	584	1	1192	1192
ENST00000302277	ENSG00000170396	340965	4	4531	1132.75	3	336440	112146.67	1	432	432	1	467	467
ENST00000652232	ENSG00000170412	15901	4	2375	593.75	3	13532	4510.67	1	512	512	1	400	400
ENST00000412401	ENSG00000170417	55650	5	3593	718.6	4	52065	13016.25	1	188	188	1	2712	2712
ENST00000302287	ENSG00000170419	10208	4	3405	851.25	3	6809	2269.67	1	407	407	1	2261	2261
ENST00000546583	ENSG00000170421	7846	6	2868	478	5	4988	997.6	0	0	0	0	0	0
ENST00000304620	ENSG00000170423	11189	9	2942	326.89	8	8263	1032.88	1	65	65	1	1307	1307
ENST00000582124	ENSG00000170425	1876	1	1876	1876	0	0	0	0	0	0	0	0	0
ENST00000293502	ENSG00000170426	11277	4	1793	448.25	3	9490	3163.33	1	148	148	1	701	701
ENST00000651593	ENSG00000170430	303744	5	4683	936.6	4	299069	74767.25	2	70	35	1	3987	3987
ENST00000614691	ENSG00000170439	2932	3	1371	457	2	1565	782.5	1	78	78	1	461	461
ENST00000423955	ENSG00000170442	34520	11	2258	205.27	10	32282	3228.2	3	211	70.33	1	579	579
ENST00000506579	ENSG00000170445	18356	10	5507	550.7	9	12867	1429.67	0	0	0	0	0	0
ENST00000507489	ENSG00000170448	67345	23	3903	169.7	22	63486	2885.73	2	223	111.5	1	924	924
ENST00000252245	ENSG00000170454	10303	9	2179	242.11	8	8140	1017.5	1	68	68	1	448	448
ENST00000389082	ENSG00000170456	208912	21	9527	453.67	20	199425	9971.25	1	305	305	1	5378	5378
ENST00000401743	ENSG00000170458	1975	3	1651	550.33	2	328	164	2	394	197	1	129	129
ENST00000302060	ENSG00000170464	29324	8	5110	638.75	7	24228	3461.14	1	81	81	1	3946	3946
ENST00000252250	ENSG00000170465	5291	9	2318	257.56	8	2989	373.62	1	69	69	1	547	547
ENST00000304061	ENSG00000170468	2463	1	2463	2463	0	0	0	1	86	86	1	452	452
ENST00000302091	ENSG00000170469	7527	6	915	152.5	5	6622	1324.4	1	29	29	0	0	0
ENST00000397042	ENSG00000170471	106045	30	8682	289.4	29	97421	3359.34	2	286	143	1	3893	3893
ENST00000408946	ENSG00000170473	26483	3	1210	403.33	2	25277	12638.5	1	134	134	1	460	460
ENST00000503120	ENSG00000170476	2316	3	1890	630	2	430	215	0	0	0	0	0	0
ENST00000551956	ENSG00000170477	7569	9	2150	238.89	8	5435	679.38	1	59	59	1	521	521
ENST00000353963	ENSG00000170482	16098	15	2318	154.53	14	13808	986.29	1	40	40	2	457	228.5
ENST00000549343	ENSG00000170484	8036	10	2868	286.8	9	5186	576.22	1	40	40	1	1188	1188
ENST00000474550	ENSG00000170485	25456	9	7992	888	8	17480	2185	0	0	0	0	0	0
ENST00000293745	ENSG00000170486	15876	9	1949	216.56	8	13943	1742.88	1	12	12	1	394	394
ENST00000367194	ENSG00000170498	6152	3	717	239	2	5439	2719.5	2	156	78	1	144	144
ENST00000393437	ENSG00000170500	50628	12	15108	1259	11	35542	3231.09	1	409	409	1	12424	12424
ENST00000302174	ENSG00000170502	36884	8	2828	353.5	7	34070	4867.14	1	334	334	1	1435	1435
