Geneid	Genename	length
ENSMUSG00000039693	Msantd3	21985
ENSMUSG00000039697	Ncoa7	157525
ENSMUSG00000039699	Batf2	31492
ENSMUSG00000039701	Usp53	53019
ENSMUSG00000039703	Nploc4	57340
ENSMUSG00000039703	Nploc4	57340
ENSMUSG00000039704	Lmbrd2	61934
ENSMUSG00000039706	Ldb2	327550
ENSMUSG00000039710	Slc7a12	25135
ENSMUSG00000039713	Plekhg5	42894
ENSMUSG00000039714	Cplx3	6291
ENSMUSG00000039715	Wdr34	17337
ENSMUSG00000039716	Dock3	339086
ENSMUSG00000039717	Ralyl	710292
ENSMUSG00000039720	Got1l1	23504
ENSMUSG00000039725	Trp53rka	3216
ENSMUSG00000039728	Slc6a5	53712
ENSMUSG00000039735	Fnbp1l	80992
ENSMUSG00000039735	Fnbp1l	80992
ENSMUSG00000039735	Fnbp1l	80992
ENSMUSG00000039737	Prkrip1	20838
ENSMUSG00000039738	Slx4	22559
ENSMUSG00000039740	Alg2	5705
ENSMUSG00000039741	Bahcc1	59351
ENSMUSG00000039742	Fam71f1	16881
ENSMUSG00000039745	Htatip2	14848
ENSMUSG00000039747	Orai2	23256
ENSMUSG00000039748	Exo1	32910
ENSMUSG00000039753	Fbxl5	77016
ENSMUSG00000039754	Alkbh4	5460
ENSMUSG00000039756	Dnttip2	10885
ENSMUSG00000039759	Thap3	6360
ENSMUSG00000039760	Il22ra2	12685
ENSMUSG00000039763	Dnajc28	4747
ENSMUSG00000039765	Cc2d2a	78628
ENSMUSG00000039768	Dnajc11	48448
ENSMUSG00000039770	Ypel5	14744
ENSMUSG00000039771	Polr2j	6318
ENSMUSG00000039774	Galnt12	31163
ENSMUSG00000039775	Defb3	1933
ENSMUSG00000039781	Cep131	22399
ENSMUSG00000039781	Cep131	22399
ENSMUSG00000039781	Cep131	22399
ENSMUSG00000039782	Cpeb2	56556
ENSMUSG00000039782	Cpeb2	56556
ENSMUSG00000039783	Kmo	39583
ENSMUSG00000039785	Defb5	3250
ENSMUSG00000039787	Cercam	13348
ENSMUSG00000039789	Zfp597	22123
ENSMUSG00000039795	Zfand1	11366
ENSMUSG00000039801	Cplane1	102054
ENSMUSG00000039804	Ncoa5	34512
ENSMUSG00000039809	Gabbr2	329570
ENSMUSG00000039810	Zc3h10	5813
ENSMUSG00000039813	Tbc1d2	45821
ENSMUSG00000039814	Xkr5	18248
ENSMUSG00000039824	Myl6b	4530
ENSMUSG00000039826	Trub2	26426
ENSMUSG00000039828	Wdr70	226134
ENSMUSG00000039830	Olig2	3222
ENSMUSG00000039831	Arhgap29	63526
ENSMUSG00000039834	Zfp335	19877
ENSMUSG00000039834	Zfp335	19877
ENSMUSG00000039835	Nhsl1	212990
ENSMUSG00000039838	Slc45a1	23604
ENSMUSG00000039840	Epg5	96550
ENSMUSG00000039841	Zfp800	157767
ENSMUSG00000039842	Mcph1	208060
ENSMUSG00000039844	Rapgef1	121210
ENSMUSG00000039849	Pcif1	15099
ENSMUSG00000039850	Endov	20078
ENSMUSG00000039851	4932438H23Rik	39286
ENSMUSG00000039852	Rere	340322
ENSMUSG00000039853	Trim14	42343
ENSMUSG00000039860	Srrm3	56668
ENSMUSG00000039865	Slc44a3	72878
ENSMUSG00000039873	Neurl2	2726
ENSMUSG00000039878	Slc39a5	5300
ENSMUSG00000039879	Heca	49034
ENSMUSG00000039883	Lrrc17	32343
ENSMUSG00000039886	Tmem120a	8965
ENSMUSG00000039887	Alg14	71323
ENSMUSG00000039891	Txlnb	49411
ENSMUSG00000039899	Fgl2	5734
ENSMUSG00000039901	Armh3	181126
ENSMUSG00000039903	Eva1c	77978
ENSMUSG00000039903	Eva1c	77978
ENSMUSG00000039904	Gpr37	23916
ENSMUSG00000039908	Slc26a11	25524
ENSMUSG00000039910	Cited2	2458
ENSMUSG00000039911	Spsb1	58762
ENSMUSG00000039913	Pak7	306836
ENSMUSG00000039914	Coq10a	5899
ENSMUSG00000039917	Rhbdd2	13796
ENSMUSG00000039929	Urb1	58867
ENSMUSG00000039934	Gsap	105436
ENSMUSG00000039934	Gsap	105436
ENSMUSG00000039936	Pik3cd	52422
ENSMUSG00000039942	Ptger4	36051
ENSMUSG00000039943	Plcb4	323304
ENSMUSG00000039952	Dag1	59326
ENSMUSG00000039953	Clstn1	62433
ENSMUSG00000039954	Stk32a	111101
ENSMUSG00000039956	Mrap	11580
ENSMUSG00000039958	Etfbkmt	9660
ENSMUSG00000039959	Hip1	138586
ENSMUSG00000039960	Rhou	9957
ENSMUSG00000039962	Olfr906	4477
ENSMUSG00000039963	Ccdc40	36642
ENSMUSG00000039963	Ccdc40	36642
ENSMUSG00000039967	Zfp292	79849
ENSMUSG00000039968	Rsbn1l	60809
ENSMUSG00000039976	Tbc1d16	85456
ENSMUSG00000039977	Deup1	68065
ENSMUSG00000039981	Zc3h12d	37928
ENSMUSG00000039982	Dtx4	35118
ENSMUSG00000039983	Ccdc32	11616
ENSMUSG00000039985	Sinhcaf	25434
ENSMUSG00000039987	Phtf2	123463
ENSMUSG00000039988	Ankrd13c	60622
ENSMUSG00000039989	Cbx4	8650
ENSMUSG00000039990	Edrf1	35430
ENSMUSG00000039994	Timeless	20878
ENSMUSG00000039997	Ifi203	22267
ENSMUSG00000040003	Magi2	1477720
ENSMUSG00000040006	Ginm1	13499
ENSMUSG00000040007	Bahd1	23077
ENSMUSG00000040009	Gnaz	49732
ENSMUSG00000040010	Slc7a5	26546
ENSMUSG00000040013	Fkbp6	58342
ENSMUSG00000040016	Ptger3	78998
ENSMUSG00000040017	Saa4	4607
ENSMUSG00000040018	Cox15	19748
ENSMUSG00000040021	Lats1	35248
ENSMUSG00000040022	Rab11fip2	40772
ENSMUSG00000040025	Ythdf2	27393
ENSMUSG00000040026	Saa3	3704
ENSMUSG00000040028	Elavl1	40033
ENSMUSG00000040029	Ipo8	60786
ENSMUSG00000040033	Stat2	22275
ENSMUSG00000040033	Stat2	22275
ENSMUSG00000040034	Nup43	11380
ENSMUSG00000040035	Disp2	31556
ENSMUSG00000040037	Negr1	754653
ENSMUSG00000040040	Ift88	93876
ENSMUSG00000040043	Rbms2	48741
ENSMUSG00000040043	Rbms2	48741
ENSMUSG00000040044	Orc3	44150
ENSMUSG00000040046	Tph1	27898
ENSMUSG00000040048	Ndufb10	2420
ENSMUSG00000040054	Baz2a	37723
ENSMUSG00000040055	Gjb6	10310
ENSMUSG00000040061	Plcb2	20923
ENSMUSG00000040065	Pfpl	4207
ENSMUSG00000040084	Bub1b	43382
ENSMUSG00000040086	Tnni3k	269118
ENSMUSG00000040093	Bmf	20932
ENSMUSG00000040097	Flywch1	16104
ENSMUSG00000040102	Klhl42	21401
ENSMUSG00000040105	Plpp6	2860
ENSMUSG00000040111	Gramd1b	238146
ENSMUSG00000040112	Mrps35	31229
ENSMUSG00000040113	Mettl11b	22978
ENSMUSG00000040118	Cacna2d1	439822
ENSMUSG00000040121	Rep15	1663
ENSMUSG00000040123	Zmym5	21133
ENSMUSG00000040124	Gorab	18763
ENSMUSG00000040125	Gpr26	27947
ENSMUSG00000040127	Sdr9c7	13245
ENSMUSG00000040128	Pnrc1	44153
ENSMUSG00000040132	Svs2	2539
ENSMUSG00000040133	Gpr176	96311
ENSMUSG00000040134	Rdh7	4791
ENSMUSG00000040136	Abcc8	75437
ENSMUSG00000040138	Ndp	26255
ENSMUSG00000040139	9430038I01Rik	35190
ENSMUSG00000040140	Tdrd6	14966
ENSMUSG00000040146	Rgl3	20725
ENSMUSG00000040147	Maob	108086
ENSMUSG00000040148	Hmx3	2060
ENSMUSG00000040151	Hs2st1	140477
ENSMUSG00000040152	Thbs1	15259
ENSMUSG00000040154	Wfdc5	6417
ENSMUSG00000040158	Tax1bp3	5913
ENSMUSG00000040163	1700034J05Rik	4095
ENSMUSG00000040164	Kcns1	7496
ENSMUSG00000040165	Cd209c	14454
ENSMUSG00000040167	Ikzf5	21871
ENSMUSG00000040170	Fmo2	24397
ENSMUSG00000040174	Alkbh3	30259
ENSMUSG00000040177	2310057M21Rik	24541
ENSMUSG00000040181	Fmo1	37051
ENSMUSG00000040183	Ankrd6	146808
ENSMUSG00000040187	Arntl2	37466
ENSMUSG00000040188	Scamp2	27854
ENSMUSG00000040189	Ccdc114	24750
ENSMUSG00000040195	Nemp1	29798
ENSMUSG00000040197	Cd209e	6346
ENSMUSG00000040204	Pclaf	13031
ENSMUSG00000040205	Cuzd1	13740
ENSMUSG00000040209	Zfp704	183067
ENSMUSG00000040212	Emp3	3383
ENSMUSG00000040213	Kyat3	45792
ENSMUSG00000040219	Ttc12	49264
ENSMUSG00000040220	Gas8	17818
ENSMUSG00000040225	Prrc2c	69831
ENSMUSG00000040229	Gpr34	8769
ENSMUSG00000040231	Syngr4	11479
ENSMUSG00000040234	Tm7sf3	32247
ENSMUSG00000040236	Trappc5	4958
ENSMUSG00000040242	Fgfr1op2	21341
ENSMUSG00000040242	Fgfr1op2	21341
ENSMUSG00000040247	Tbc1d10c	7519
ENSMUSG00000040249	Lrp1	82989
ENSMUSG00000040250	Ints13	28205
ENSMUSG00000040253	Gbp7	19809
ENSMUSG00000040254	Sema3d	205565
ENSMUSG00000040258	Nxph4	9088
ENSMUSG00000040260	Daam2	108317
ENSMUSG00000040263	Klhdc4	33258
ENSMUSG00000040264	Gbp2b	24334
ENSMUSG00000040265	Dnm3	490734
ENSMUSG00000040268	Plekha1	47558
ENSMUSG00000040269	Mrps28	121774
ENSMUSG00000040270	Bach2	347302
ENSMUSG00000040272	Accs	16476
ENSMUSG00000040274	Cdk6	187117
ENSMUSG00000040276	Pacsin1	55896
ENSMUSG00000040280	Ndufa4l2	2189
ENSMUSG00000040282	BC052040	197054
ENSMUSG00000040283	Btnl9	21576
ENSMUSG00000040284	Gzmg	2999
ENSMUSG00000040287	Stac3	7139
ENSMUSG00000040289	Hey1	3899
ENSMUSG00000040296	Ddx58	34981
ENSMUSG00000040297	Suco	60570
ENSMUSG00000040298	Btbd16	51832
ENSMUSG00000040302	Rbm48	12609
ENSMUSG00000040310	Alx4	38957
ENSMUSG00000040312	Cchcr1	13898
ENSMUSG00000040314	Ctsg	2695
ENSMUSG00000040321	Zfp770	8010
ENSMUSG00000040322	Slc25a24	45310
ENSMUSG00000040325	Dcaf1	58571
ENSMUSG00000040327	Cul9	45785
ENSMUSG00000040327	Cul9	45785
ENSMUSG00000040328	Olfr56	156500
ENSMUSG00000040328	Olfr56	156500
ENSMUSG00000040329	Il7	43735
ENSMUSG00000040331	Nsmce4a	39350
ENSMUSG00000040339	Fam102b	56612
ENSMUSG00000040340	Tex45	16318
ENSMUSG00000040340	Tex45	16318
ENSMUSG00000040345	Arhgap9	7826
ENSMUSG00000040350	Trim7	25049
ENSMUSG00000040351	Ankib1	112927
ENSMUSG00000040354	Mars	15567
ENSMUSG00000040356	Skiv2l	10984
ENSMUSG00000040359	Ufl1	33218
ENSMUSG00000040363	Bcor	123614
ENSMUSG00000040364	Sec1	16718
ENSMUSG00000040365	Trim41	10951
ENSMUSG00000040367	Lrrd1	21425
ENSMUSG00000040370	Etfrf1	5785
ENSMUSG00000040372	Gpr63	40895
ENSMUSG00000040373	Cacng5	40386
ENSMUSG00000040374	Pex2	15964
ENSMUSG00000040374	Pex2	15964
ENSMUSG00000040380	Cbln3	5481
ENSMUSG00000040383	Aqr	74171
ENSMUSG00000040385	Ppp1ca	3357
ENSMUSG00000040387	Klhl32	238572
ENSMUSG00000040389	Wdr47	54442
ENSMUSG00000040390	Map3k10	18221
ENSMUSG00000040396	Abhd13	14450
ENSMUSG00000040405	Havcr1	39519
ENSMUSG00000040407	Akap9	153038
ENSMUSG00000040410	Fbxl4	76550
ENSMUSG00000040412	5330417C22Rik	80844
ENSMUSG00000040413	Timd2	37052
ENSMUSG00000040414	Slc25a28	11082
ENSMUSG00000040415	Dtx3	5333
ENSMUSG00000040415	Dtx3	5333
ENSMUSG00000040420	Cdh18	851547
ENSMUSG00000040423	Rc3h1	68562
ENSMUSG00000040423	Rc3h1	68562
ENSMUSG00000040424	Hipk4	7910
ENSMUSG00000040428	Plekha4	27901
ENSMUSG00000040429	Mterf1a	3354
ENSMUSG00000040430	Pitpnc1	262809
ENSMUSG00000040432	Ltb4r2	3704
ENSMUSG00000040433	Zbtb38	70063
ENSMUSG00000040434	Large2	6909
ENSMUSG00000040435	Ppp1r15a	3353
ENSMUSG00000040441	Slc26a10	9191
ENSMUSG00000040446	Rprd1a	45246
ENSMUSG00000040447	Spns2	38268
ENSMUSG00000040451	Sgms1	265787
ENSMUSG00000040452	Cdh12	662177
ENSMUSG00000040455	Usp45	61602
ENSMUSG00000040456	Hypm	582
ENSMUSG00000040459	Arglu1	25448
ENSMUSG00000040462	Os9	25481
ENSMUSG00000040463	Mybbp1a	10415
ENSMUSG00000040463	Mybbp1a	10415
ENSMUSG00000040464	Gtpbp10	22086
ENSMUSG00000040466	Blvrb	18168
ENSMUSG00000040471	Ggt6	2876
ENSMUSG00000040472	Rabggta	6788
ENSMUSG00000040473	Cfap69	84963
ENSMUSG00000040478	Prdm13	8485
ENSMUSG00000040479	Dgkz	43042
ENSMUSG00000040481	Bptf	99046
ENSMUSG00000040481	Bptf	99046
ENSMUSG00000040482	Dxo	2216
ENSMUSG00000040483	Xaf1	12105
ENSMUSG00000040485	Lrrc52	21113
ENSMUSG00000040488	Ltbp4	32558
ENSMUSG00000040489	Sox30	37686
ENSMUSG00000040490	Lrfn2	165211
ENSMUSG00000040495	Chrm4	1441
ENSMUSG00000040498	Igsf23	13453
ENSMUSG00000040502	9-Mar	5175
ENSMUSG00000040505	Abcg5	24779
ENSMUSG00000040506	Ambra1	188717
ENSMUSG00000040511	Pvr	17584
ENSMUSG00000040514	Tex47	7368
ENSMUSG00000040520	Manea	22387
ENSMUSG00000040521	Tsfm	19233
ENSMUSG00000040522	Tlr8	21592
ENSMUSG00000040524	Zfp609	135175
ENSMUSG00000040525	Cblc	17093
ENSMUSG00000040528	Milr1	17570
ENSMUSG00000040532	Abhd11	2981
ENSMUSG00000040533	Matn1	11092
ENSMUSG00000040536	Necab1	196888
ENSMUSG00000040537	Adam22	295731
ENSMUSG00000040537	Adam22	295731
ENSMUSG00000040541	Tmem225	2754
ENSMUSG00000040543	Pitpnm3	88252
ENSMUSG00000040548	Tex2	110785
ENSMUSG00000040549	Ckap5	93904
ENSMUSG00000040550	Otud6b	17091
ENSMUSG00000040552	C3ar1	9025
ENSMUSG00000040554	Aipl1	9528
ENSMUSG00000040557	Mettl27	10271
ENSMUSG00000040560	Wdr7	281093
ENSMUSG00000040562	Gstm2	4753
ENSMUSG00000040563	Plppr2	11873
ENSMUSG00000040564	Apoc1	3181
ENSMUSG00000040565	Btaf1	86675
ENSMUSG00000040569	Slc26a7	119377
ENSMUSG00000040570	Rundc3b	132620
ENSMUSG00000040576	Tmem270	5142
ENSMUSG00000040583	Cyp2b13	34702
ENSMUSG00000040584	Abcb1a	88500
ENSMUSG00000040586	Ofd1	50673
ENSMUSG00000040591	1110051M20Rik	169556
ENSMUSG00000040592	Cd79b	3423
ENSMUSG00000040594	Ranbp17	301953
ENSMUSG00000040596	Pogk	25162
ENSMUSG00000040599	Mis12	7762
ENSMUSG00000040600	Eps8l3	15673
ENSMUSG00000040601	Nlrp4a	41031
ENSMUSG00000040605	Bace2	86196
ENSMUSG00000040606	Kazn	375344
ENSMUSG00000040610	Tlx3	2839
ENSMUSG00000040612	Ildr2	62686
ENSMUSG00000040613	Apobec1	24654
ENSMUSG00000040614	Nlrp9c	71767
ENSMUSG00000040616	Tmem51	53314
ENSMUSG00000040618	Pck2	10978
ENSMUSG00000040620	Dhx33	20348
ENSMUSG00000040621	Gemin8	20060
ENSMUSG00000040624	Plekhg1	226941
ENSMUSG00000040627	Aicda	10381
ENSMUSG00000040629	Mael	37548
ENSMUSG00000040631	Dok4	12472
ENSMUSG00000040632	Nrl	6005
ENSMUSG00000040640	Erc2	856109
ENSMUSG00000040648	Ppip5k2	64365
ENSMUSG00000040648	Ppip5k2	64365
ENSMUSG00000040649	Rimklb	33406
ENSMUSG00000040650	Cyp2b23	21212
ENSMUSG00000040651	Tasor	54723
ENSMUSG00000040652	Oaz2	20883
ENSMUSG00000040653	Ppp1r14c	98920
ENSMUSG00000040658	Dnph1	2915
ENSMUSG00000040659	Efhd2	16780
ENSMUSG00000040660	Cyp2b9	37252
ENSMUSG00000040661	Rad54l2	101114
ENSMUSG00000040663	Clcf1	9254
ENSMUSG00000040666	Sh3bgr	28485
ENSMUSG00000040667	Nup88	26903
ENSMUSG00000040667	Nup88	26903
ENSMUSG00000040669	Phc1	22259
ENSMUSG00000040675	Mthfd1l	193952
ENSMUSG00000040680	Kremen2	4638
ENSMUSG00000040681	Hmgn1	7113
ENSMUSG00000040687	Madd	46460
ENSMUSG00000040687	Madd	46460
ENSMUSG00000040687	Madd	46460
ENSMUSG00000040687	Madd	46460
ENSMUSG00000040687	Madd	46460
ENSMUSG00000040688	Tbl3	9713
ENSMUSG00000040690	Col16a1	51439
ENSMUSG00000040693	Slco4c1	55903
ENSMUSG00000040694	Apobec2	13701
ENSMUSG00000040697	Dnajc16	30704
ENSMUSG00000040699	Limd2	3888
ENSMUSG00000040701	Ap1g2	7961
ENSMUSG00000040703	Cyp2s1	14440
ENSMUSG00000040706	Agmat	12593
ENSMUSG00000040710	St8sia4	79891
ENSMUSG00000040711	Sh3pxd2b	80355
ENSMUSG00000040711	Sh3pxd2b	80355
ENSMUSG00000040712	Camta2	18644
ENSMUSG00000040713	Creg1	11564
ENSMUSG00000040713	Creg1	11564
ENSMUSG00000040714	Klc3	9669
ENSMUSG00000040715	Rsc1a1	1750
ENSMUSG00000040717	Il17rd	68347
ENSMUSG00000040720	Virma	64728
ENSMUSG00000040721	Zfhx2	32064
ENSMUSG00000040722	Scamp5	26733
ENSMUSG00000040723	Rcsd1	61572
ENSMUSG00000040724	Kcna2	13440
ENSMUSG00000040725	Hnrnpul1	33594
ENSMUSG00000040726	Hesx1	7911
ENSMUSG00000040728	Esrp1	54852
ENSMUSG00000040729	Cep126	57835
ENSMUSG00000040729	Cep126	57835
ENSMUSG00000040731	Eif4h	19771
ENSMUSG00000040732	Erg	226385
ENSMUSG00000040734	Ppp1r13l	17319
ENSMUSG00000040738	Ints8	55102
ENSMUSG00000040740	Slc25a34	4999
ENSMUSG00000040746	Rnf167	4136
ENSMUSG00000040747	Cd53	30230
ENSMUSG00000040749	Siah1b	5447
ENSMUSG00000040751	Lat2	15005
ENSMUSG00000040752	Myh6	24722
ENSMUSG00000040759	Cmtm5	3014
ENSMUSG00000040760	Appl1	52246
ENSMUSG00000040761	Spen	70709
ENSMUSG00000040767	Snrnp25	3571
ENSMUSG00000040770	Il25	3144
ENSMUSG00000040771	Oard1	7242
ENSMUSG00000040774	Cept1	45544
ENSMUSG00000040782	Cop1	115316
ENSMUSG00000040785	Ttc3	98604
ENSMUSG00000040794	C1qtnf4	4667
ENSMUSG00000040795	Iqcc	3975
ENSMUSG00000040797	Iqsec3	100747
ENSMUSG00000040808	S100g	2609
ENSMUSG00000040809	Chil3	20012
ENSMUSG00000040811	Eml2	29838
ENSMUSG00000040812	Agbl2	51712
ENSMUSG00000040813	Tex264	27165
ENSMUSG00000040818	Dennd6a	56729
ENSMUSG00000040820	Hlcs	184681
ENSMUSG00000040822	1700123O20Rik	4527
ENSMUSG00000040824	Snrpd2	3822
ENSMUSG00000040828	Catsperd	36307
ENSMUSG00000040829	Zmynd15	6771
ENSMUSG00000040836	Gpr161	26010
ENSMUSG00000040838	Gm11639	431689
ENSMUSG00000040841	Six5	3957
ENSMUSG00000040842	Szrd1	26776
ENSMUSG00000040842	Szrd1	26776
ENSMUSG00000040843	Tiprl	24659
ENSMUSG00000040848	Sft2d2	20103
ENSMUSG00000040850	Psme4	108637
ENSMUSG00000040852	Plekhh2	110245
ENSMUSG00000040855	Reps2	231697
ENSMUSG00000040856	Dlk1	10489
ENSMUSG00000040857	Erf	8202
ENSMUSG00000040859	Bsdc1	26919
ENSMUSG00000040860	Crocc	43915
ENSMUSG00000040865	Ino80d	133513
ENSMUSG00000040866	Rsph6a	19759
ENSMUSG00000040867	Begain	36032
ENSMUSG00000040875	Osbpl10	253656
ENSMUSG00000040877	Wdr25	134182
ENSMUSG00000040883	Tmem205	6527
ENSMUSG00000040888	Gfer	2968
ENSMUSG00000040891	Foxa3	10256
ENSMUSG00000040896	Kcnd3	221674
ENSMUSG00000040899	Ccr6	20931
ENSMUSG00000040901	Kcnk18	18162
ENSMUSG00000040907	Atp1a3	27793
ENSMUSG00000040913	Fbxw4	82060
ENSMUSG00000040918	Slc19a2	16341
ENSMUSG00000040919	4930505A04Rik	45823
ENSMUSG00000040928	S100pbp	41724
ENSMUSG00000040929	Rfx3	249323
ENSMUSG00000040935	Padi6	15290
ENSMUSG00000040936	Ulk4	312745
ENSMUSG00000040938	Slc16a11	3663
ENSMUSG00000040940	Arhgef1	23682
ENSMUSG00000040943	Tet2	80713
ENSMUSG00000040945	Rcc2	22681
ENSMUSG00000040950	Mgl2	7223
ENSMUSG00000040952	Rps19	5437
ENSMUSG00000040957	Cables1	106408
ENSMUSG00000040963	Asgr2	13545
ENSMUSG00000040964	Arhgef10l	151529
ENSMUSG00000040966	Slc22a2	44358
ENSMUSG00000040969	Arhgef38	122613
ENSMUSG00000040972	Igsf21	219940
ENSMUSG00000040978	Gm11992	20764
ENSMUSG00000040985	Sun3	32939
ENSMUSG00000040987	Mill2	25415
ENSMUSG00000040990	Sh3kbp1	350799
ENSMUSG00000040997	Abhd4	14889
ENSMUSG00000040998	Npnt	68548
ENSMUSG00000040998	Npnt	68548
ENSMUSG00000041000	Trim62	27742
ENSMUSG00000041009	Iqcf4	2679
ENSMUSG00000041012	Cmtm8	54809
ENSMUSG00000041014	Nrg3	1104138
ENSMUSG00000041020	Map7d2	84187
ENSMUSG00000041025	Iffo2	88692
ENSMUSG00000041028	Ghitm	15162
ENSMUSG00000041035	Gm17018	17674
ENSMUSG00000041037	Irgq	7913
ENSMUSG00000041040	Fam117b	72342
ENSMUSG00000041044	Lrit1	10118
ENSMUSG00000041046	Ramp3	18956
ENSMUSG00000041052	Slc7a13	23495
ENSMUSG00000041057	Wdr43	42818
ENSMUSG00000041058	Wwp1	100692
ENSMUSG00000041062	Mslnl	12290
ENSMUSG00000041064	Pif1	8806
ENSMUSG00000041068	4930596D02Rik	2492
ENSMUSG00000041073	Nacad	8232
ENSMUSG00000041075	Fzd7	4533
ENSMUSG00000041078	Grid1	763273
ENSMUSG00000041079	Rwdd2b	7168
ENSMUSG00000041084	Ostc	13534
ENSMUSG00000041096	Tspyl2	5575
ENSMUSG00000041096	Tspyl2	5575
ENSMUSG00000041112	Elmo1	517736
ENSMUSG00000041115	Iqsec2	80969
ENSMUSG00000041117	Ccdc8	4810
ENSMUSG00000041119	Pde9a	90102
ENSMUSG00000041120	Nbl1	10711
ENSMUSG00000041124	Msantd4	10310
ENSMUSG00000041126	H2afv	17216
ENSMUSG00000041130	Zfp598	12331
ENSMUSG00000041132	N4bp2l1	23190
ENSMUSG00000041133	Smc1a	46268
ENSMUSG00000041134	Cyyr1	128886
ENSMUSG00000041135	Ripk2	40916
ENSMUSG00000041138	Nme8	52718
ENSMUSG00000041141	Pnmal1	4930
ENSMUSG00000041143	Tmco4	86281
ENSMUSG00000041144	Dnah7b	306814
ENSMUSG00000041147	Brca2	47118
ENSMUSG00000041153	Osgin2	16769
ENSMUSG00000041161	Otud3	18568
ENSMUSG00000041164	Zmiz2	17086
ENSMUSG00000041165	Spem1	1306
ENSMUSG00000041168	Lonp1	12592
ENSMUSG00000041180	Hectd2	66495
ENSMUSG00000041187	Prkd2	27472
ENSMUSG00000041189	Chrnb1	11909
ENSMUSG00000041193	Pla2g5	64240
ENSMUSG00000041199	Rpusd1	3796
ENSMUSG00000041202	Pla2g2d	6313
ENSMUSG00000041203	Trir	3465
ENSMUSG00000041205	Map6d1	8057
ENSMUSG00000041215	Yeats2	91512
ENSMUSG00000041216	Clvs1	182376
ENSMUSG00000041219	Arhgap11a	17171
ENSMUSG00000041220	Elovl6	106111
ENSMUSG00000041225	Arhgap12	111124
ENSMUSG00000041229	Phf8	113187
ENSMUSG00000041231	Ublcp1	15929
ENSMUSG00000041235	Chd7	176296
ENSMUSG00000041236	Vps41	149523
ENSMUSG00000041237	Pklr	10454
ENSMUSG00000041238	Rbbp8	109933
ENSMUSG00000041241	Mul1	7596
ENSMUSG00000041245	Wnk3	120171
ENSMUSG00000041247	Lamp3	52999
ENSMUSG00000041248	Kcnj1	26695
ENSMUSG00000041255	Tmco5b	11460
ENSMUSG00000041258	Zfp236	99292
ENSMUSG00000041261	Car8	95681
ENSMUSG00000041263	Rusc1	9332
ENSMUSG00000041264	Uspl1	31080
ENSMUSG00000041268	Dmxl2	136470
ENSMUSG00000041272	Tox	304448
ENSMUSG00000041278	Ttc1	18498
ENSMUSG00000041287	Sox15	1415
ENSMUSG00000041293	Adgrf1	54410
ENSMUSG00000041297	Cdk13	94784
ENSMUSG00000041298	Katnal1	57065
ENSMUSG00000041301	Cftr	152083
ENSMUSG00000041303	Gtf3c3	42969
ENSMUSG00000041308	Sntb2	83966
ENSMUSG00000041309	Nkx6-2	3423
ENSMUSG00000041313	Slc7a1	72496
ENSMUSG00000041319	Thoc6	5266
ENSMUSG00000041323	Ak7	76473
ENSMUSG00000041324	Inhba	19772
ENSMUSG00000041328	Pcf11	26393
ENSMUSG00000041329	Atp1b2	6203
ENSMUSG00000041333	Mup4	3908
ENSMUSG00000041341	Atg2b	69077
ENSMUSG00000041343	Ankrd42	55381
ENSMUSG00000041346	Wrap53	17567
ENSMUSG00000041347	Bdkrb1	2256
ENSMUSG00000041351	Rap1gap	51846
ENSMUSG00000041353	Tmem29	61379
ENSMUSG00000041354	Rgl2	8107
ENSMUSG00000041355	Ssr2	8813
ENSMUSG00000041358	Nutm1	11345
ENSMUSG00000041359	Tcl1	5989
ENSMUSG00000041360	Pum3	41129
ENSMUSG00000041361	Myzap	88015
ENSMUSG00000041361	Myzap	88015
ENSMUSG00000041362	Shtn1	102715
ENSMUSG00000041372	B4galnt3	91467
ENSMUSG00000041375	Ccdc9	12747
ENSMUSG00000041377	Ninj2	106991
ENSMUSG00000041378	Cldn5	1417
ENSMUSG00000041380	Htr2c	234765
ENSMUSG00000041380	Htr2c	234765
ENSMUSG00000041390	Mdfic	81510
ENSMUSG00000041396	Mettl18	2356
ENSMUSG00000041396	Mettl18	2356
ENSMUSG00000041399	1700013G24Rik	2179
ENSMUSG00000041406	BC055324	48805
ENSMUSG00000041408	Wapl	74057
ENSMUSG00000041415	Dicer1	64212
ENSMUSG00000041417	Pik3r1	87656
ENSMUSG00000041420	Meis3	11231
ENSMUSG00000041423	Paqr6	3954
ENSMUSG00000041426	Hibch	75970
ENSMUSG00000041429	Nthl1	6158
ENSMUSG00000041431	Ccnb1	7922
ENSMUSG00000041438	Utp4	29439
ENSMUSG00000041439	Mfsd6	71178
ENSMUSG00000041440	Gk5	65235
ENSMUSG00000041444	Arhgap32	152312
ENSMUSG00000041445	Mmrn2	28824
ENSMUSG00000041453	Rpl21	4144
ENSMUSG00000041459	Tardbp	14639
ENSMUSG00000041460	Cacna2d4	115883
ENSMUSG00000041460	Cacna2d4	115883
ENSMUSG00000041468	Gpr12	2841
ENSMUSG00000041471	Shld2	73335
ENSMUSG00000041476	Smpx	53683
ENSMUSG00000041477	Dcp1b	46365
ENSMUSG00000041479	Syt15	10375
ENSMUSG00000041481	Serpina3g	5689
ENSMUSG00000041482	Piezo2	376972
ENSMUSG00000041483	Zfp281	5154
ENSMUSG00000041483	Zfp281	5154
ENSMUSG00000041488	Stx3	44287
